date,SlowD,SlowK
2020-01-08 14:55:00,77.9853,88.8041
2020-01-08 14:56:00,83.2749,83.3952
2020-01-08 14:57:00,84.1088,80.1271
2020-01-08 14:58:00,79.5027,74.9858
2020-01-08 14:59:00,77.0619,76.0728
2020-01-08 15:00:00,76.6334,78.8416
2020-01-08 15:01:00,80.1295,85.474
2020-01-08 15:02:00,83.0339,84.7859
2020-01-08 15:03:00,85.2739,85.5617
2020-01-08 15:04:00,85.6708,86.6646
2020-01-08 15:05:00,87.3353,89.7795
2020-01-08 15:06:00,90.0196,93.6147
2020-01-08 15:07:00,92.6959,94.6935
2020-01-08 15:08:00,95.0665,96.8912
2020-01-08 15:09:00,95.9375,96.2277
2020-01-08 15:10:00,92.289,83.748
2020-01-08 15:11:00,86.2357,78.7315
2020-01-08 15:12:00,75.6103,64.3513
2020-01-08 15:13:00,70.4922,68.3937
2020-01-08 15:14:00,66.5114,66.7891
2020-01-08 15:15:00,68.4409,70.1398
2020-01-08 15:16:00,67.1203,64.4321
2020-01-08 15:17:00,58.2779,40.2619
2020-01-08 15:18:00,45.1319,30.7017
2020-01-08 15:19:00,33.1332,28.4361
2020-01-08 15:20:00,36.788,51.2263
2020-01-08 15:21:00,43.4992,50.8351
2020-01-08 15:22:00,54.1435,60.3691
2020-01-08 15:23:00,56.1621,57.2821
2020-01-08 15:24:00,63.1636,71.8395
2020-01-08 15:25:00,67.6049,73.693
2020-01-08 15:26:00,75.9102,82.198
2020-01-08 15:27:00,71.3596,58.1879
2020-01-08 15:28:00,61.8527,45.1722
2020-01-08 15:29:00,49.6394,45.5581
2020-01-08 15:30:00,50.812,61.7056
2020-01-08 15:31:00,53.1226,52.1042
2020-01-08 15:32:00,48.4478,31.5334
2020-01-08 15:33:00,37.1095,27.6907
2020-01-08 15:34:00,29.4481,29.12
2020-01-08 15:35:00,29.1439,30.6209
2020-01-08 15:36:00,27.1577,21.7322
2020-01-08 15:37:00,28.8722,34.2634
2020-01-08 15:38:00,33.5888,44.7707
2020-01-08 15:39:00,50.0386,71.0817
2020-01-08 15:40:00,66.109,82.4748
2020-01-08 15:41:00,82.0646,92.6372
2020-01-08 15:42:00,85.9897,82.8572
2020-01-08 15:43:00,83.0427,73.6338
2020-01-08 15:44:00,66.5075,43.0315
2020-01-08 15:45:00,46.3182,22.2893
2020-01-08 15:46:00,23.1199,4.0389
2020-01-08 15:47:00,10.6698,5.6812
2020-01-08 15:48:00,7.773,13.5991
2020-01-08 15:49:00,12.1378,17.1331
2020-01-08 15:50:00,15.8147,16.712
2020-01-08 15:51:00,14.8555,10.7215
2020-01-08 15:52:00,11.6759,7.5941
2020-01-08 15:53:00,8.8063,8.1034
2020-01-08 15:54:00,7.0809,5.5452
2020-01-08 15:55:00,10.8404,18.8726
2020-01-08 15:56:00,23.8737,47.2034
2020-01-08 15:57:00,46.6871,73.9854
2020-01-08 15:58:00,69.0605,85.9928
2020-01-08 15:59:00,81.1939,83.6036
2020-01-08 16:00:00,85.723,87.5725
2020-01-09 09:31:00,88.1952,93.4097
2020-01-09 09:32:00,92.086,95.2757
2020-01-09 09:33:00,94.7896,95.6835
2020-01-09 09:34:00,95.5258,95.6183
2020-01-09 09:35:00,85.2956,64.585
2020-01-09 09:36:00,64.4904,33.2681
2020-01-09 09:37:00,32.6177,0.0
2020-01-09 09:38:00,20.8813,29.3758
2020-01-09 09:39:00,30.3496,61.6729
2020-01-09 09:40:00,61.938,94.7652
2020-01-09 09:41:00,81.5751,88.2873
2020-01-09 09:42:00,86.1966,75.5373
2020-01-09 09:43:00,78.4348,71.4798
2020-01-09 09:44:00,76.3107,81.9152
2020-01-09 09:45:00,82.2848,93.4595
2020-01-09 09:46:00,90.764,96.9174
2020-01-09 09:47:00,90.5722,81.3398
2020-01-09 09:48:00,76.1685,50.2483
2020-01-09 09:49:00,51.2245,22.0855
2020-01-09 09:50:00,26.3829,6.815
2020-01-09 09:51:00,12.9824,10.0468
2020-01-09 09:52:00,13.9175,24.8908
2020-01-09 09:53:00,30.2255,55.7388
2020-01-09 09:54:00,54.4147,82.6146
2020-01-09 09:55:00,78.0983,95.9414
2020-01-09 09:56:00,87.8486,84.9897
2020-01-09 09:57:00,81.7813,64.4128
2020-01-09 09:58:00,60.4383,31.9123
2020-01-09 09:59:00,38.4363,18.9838
2020-01-09 10:00:00,28.0767,33.3339
2020-01-09 10:01:00,29.1247,35.0565
2020-01-09 10:02:00,33.5107,32.1416
2020-01-09 10:03:00,28.6854,18.8582
2020-01-09 10:04:00,29.4524,37.3575
2020-01-09 10:05:00,37.7412,57.008
2020-01-09 10:06:00,56.8657,76.2316
2020-01-09 10:07:00,69.9527,76.6186
2020-01-09 10:08:00,72.0133,63.1897
2020-01-09 10:09:00,59.6603,39.1725
2020-01-09 10:10:00,42.5611,25.321
2020-01-09 10:11:00,31.0398,28.6259
2020-01-09 10:12:00,30.6818,38.0984
2020-01-09 10:13:00,42.8136,61.7164
2020-01-09 10:14:00,57.9051,73.9005
2020-01-09 10:15:00,71.7149,79.5279
2020-01-09 10:16:00,72.988,65.5356
2020-01-09 10:17:00,71.5524,69.5935
2020-01-09 10:18:00,68.1682,69.3755
2020-01-09 10:19:00,73.3681,81.1353
2020-01-09 10:20:00,76.0303,77.58
2020-01-09 10:21:00,80.633,83.1836
2020-01-09 10:22:00,78.7527,75.4944
2020-01-09 10:23:00,73.6228,62.1903
2020-01-09 10:24:00,59.4537,40.6765
2020-01-09 10:25:00,44.2805,29.9748
2020-01-09 10:26:00,31.5247,23.9228
2020-01-09 10:27:00,25.5387,22.7184
2020-01-09 10:28:00,25.5876,30.1215
2020-01-09 10:29:00,33.6582,48.1348
2020-01-09 10:30:00,48.6692,67.7513
2020-01-09 10:31:00,63.4652,74.5095
2020-01-09 10:32:00,70.8354,70.2455
2020-01-09 10:33:00,68.1514,59.6993
2020-01-09 10:34:00,62.0216,56.12
2020-01-09 10:35:00,59.8583,63.7555
2020-01-09 10:36:00,58.4349,55.4292
2020-01-09 10:37:00,51.6024,35.6224
2020-01-09 10:38:00,36.6112,18.7821
2020-01-09 10:39:00,29.6238,34.4671
2020-01-09 10:40:00,38.3072,61.6724
2020-01-09 10:41:00,57.7007,76.9628
2020-01-09 10:42:00,74.6438,85.2961
2020-01-09 10:43:00,83.0914,87.0152
2020-01-09 10:44:00,83.4525,78.0461
2020-01-09 10:45:00,78.6012,70.7422
2020-01-09 10:46:00,64.4348,44.5161
2020-01-09 10:47:00,51.4275,39.0241
2020-01-09 10:48:00,37.2932,28.3395
2020-01-09 10:49:00,39.2316,50.3313
2020-01-09 10:50:00,48.3795,66.4677
2020-01-09 10:51:00,66.2424,81.9282
2020-01-09 10:52:00,76.6061,81.4225
2020-01-09 10:53:00,80.1363,77.0583
2020-01-09 10:54:00,80.2093,82.1471
2020-01-09 10:55:00,81.5364,85.4037
2020-01-09 10:56:00,85.9847,90.4033
2020-01-09 10:57:00,88.8831,90.8423
2020-01-09 10:58:00,92.1533,95.2143
2020-01-09 10:59:00,94.2082,96.5679
2020-01-09 11:00:00,90.61,80.0476
2020-01-09 11:02:00,76.8921,54.0607
2020-01-09 11:03:00,55.662,32.8777
2020-01-09 11:04:00,35.9018,20.767
2020-01-09 11:05:00,23.8234,17.8255
2020-01-09 11:06:00,22.8046,29.8212
2020-01-09 11:07:00,33.504,52.8652
2020-01-09 11:08:00,50.1578,67.7871
2020-01-09 11:09:00,62.4451,66.6829
2020-01-09 11:10:00,67.7909,68.9025
2020-01-09 11:11:00,69.1213,71.7784
2020-01-09 11:12:00,74.3966,82.5089
2020-01-09 11:13:00,80.0753,85.9387
2020-01-09 11:14:00,87.8909,95.225
2020-01-09 11:15:00,91.636,93.7442
2020-01-09 11:16:00,91.5819,85.7765
2020-01-09 11:17:00,87.7083,83.6042
2020-01-09 11:18:00,80.6555,72.5858
2020-01-09 11:19:00,78.5947,79.5942
2020-01-09 11:20:00,78.2934,82.7003
2020-01-09 11:21:00,84.995,92.6904
2020-01-09 11:22:00,88.8634,91.1997
2020-01-09 11:23:00,88.2906,80.9819
2020-01-09 11:24:00,77.3949,60.0032
2020-01-09 11:25:00,59.7088,38.1412
2020-01-09 11:26:00,39.2607,19.6376
2020-01-09 11:27:00,25.0328,17.3196
2020-01-09 11:28:00,19.3898,21.2122
2020-01-09 11:29:00,27.3456,43.5049
2020-01-09 11:30:00,44.2157,67.9301
2020-01-09 11:31:00,66.4052,87.7806
2020-01-09 11:32:00,81.3717,88.4044
2020-01-09 11:33:00,86.5012,83.3186
2020-01-09 11:34:00,81.4548,72.6415
2020-01-09 11:35:00,72.1982,60.6347
2020-01-09 11:36:00,61.2369,50.4345
2020-01-09 11:37:00,57.4355,61.2374
2020-01-09 11:38:00,62.621,76.191
2020-01-09 11:39:00,75.7036,89.6825
2020-01-09 11:40:00,84.2953,87.0124
2020-01-09 11:41:00,79.014,60.3472
2020-01-09 11:42:00,61.8887,38.3065
2020-01-09 11:43:00,41.5246,25.9199
2020-01-09 11:44:00,36.7065,45.893
2020-01-09 11:45:00,41.4536,52.5479
2020-01-09 11:46:00,49.765,50.854
2020-01-09 11:47:00,50.4748,48.0225
2020-01-09 11:48:00,52.6217,58.9886
2020-01-09 11:49:00,59.8987,72.6851
2020-01-09 11:50:00,72.5045,85.8398
2020-01-09 11:51:00,81.9422,87.3017
2020-01-09 11:52:00,84.9408,81.6809
2020-01-09 11:53:00,81.2562,74.7861
2020-01-09 11:54:00,68.6653,49.529
2020-01-09 11:55:00,51.431,29.9778
2020-01-09 11:56:00,31.0219,13.5588
2020-01-09 11:57:00,18.3841,11.6156
2020-01-09 11:58:00,14.0512,16.9793
2020-01-09 11:59:00,20.4889,32.8719
2020-01-09 12:00:00,35.9077,57.8718
2020-01-09 12:01:00,56.5668,78.9567
2020-01-09 12:02:00,71.7237,78.3427
2020-01-09 12:03:00,71.4721,57.1169
2020-01-09 12:04:00,56.7811,34.8837
2020-01-09 12:05:00,40.4417,29.3245
2020-01-09 12:06:00,37.3272,47.7734
2020-01-09 12:07:00,46.4275,62.1846
2020-01-09 12:08:00,57.7752,63.3677
2020-01-09 12:09:00,55.9353,42.2535
2020-01-09 12:10:00,43.3813,24.5227
2020-01-09 12:11:00,26.3451,12.259
2020-01-09 12:12:00,18.1495,17.6667
2020-01-09 12:13:00,15.329,16.0614
2020-01-09 12:14:00,15.0026,11.2796
2020-01-09 12:15:00,19.5807,31.4012
2020-01-09 12:16:00,32.1061,53.6375
2020-01-09 12:17:00,47.7081,58.0855
2020-01-09 12:18:00,50.39,39.447
2020-01-09 12:19:00,38.1309,16.8603
