date,Aroon Up,Aroon Down
2020-01-13 11:32:00,5.0,35.0
2020-01-13 11:33:00,3.3333,33.3333
2020-01-13 11:34:00,1.6667,31.6667
2020-01-13 11:35:00,0.0,30.0
2020-01-13 11:36:00,1.6667,28.3333
2020-01-13 11:37:00,0.0,26.6667
2020-01-13 11:38:00,0.0,25.0
2020-01-13 11:39:00,100.0,23.3333
2020-01-13 11:40:00,100.0,21.6667
2020-01-13 11:41:00,100.0,20.0
2020-01-13 11:42:00,98.3333,18.3333
2020-01-13 11:43:00,96.6667,16.6667
2020-01-13 11:44:00,95.0,15.0
2020-01-13 11:45:00,93.3333,13.3333
2020-01-13 11:46:00,100.0,11.6667
2020-01-13 11:47:00,98.3333,10.0
2020-01-13 11:48:00,96.6667,8.3333
2020-01-13 11:49:00,100.0,6.6667
2020-01-13 11:50:00,100.0,5.0
2020-01-13 11:51:00,100.0,3.3333
2020-01-13 11:52:00,100.0,1.6667
2020-01-13 11:53:00,98.3333,0.0
2020-01-13 11:54:00,96.6667,33.3333
2020-01-13 11:55:00,100.0,31.6667
2020-01-13 11:56:00,100.0,30.0
2020-01-13 11:57:00,100.0,28.3333
2020-01-13 11:58:00,100.0,26.6667
2020-01-13 11:59:00,100.0,25.0
2020-01-13 12:00:00,100.0,23.3333
2020-01-13 12:01:00,100.0,21.6667
2020-01-13 12:02:00,98.3333,20.0
2020-01-13 12:03:00,96.6667,18.3333
2020-01-13 12:04:00,95.0,16.6667
2020-01-13 12:05:00,93.3333,15.0
2020-01-13 12:06:00,91.6667,13.3333
2020-01-13 12:07:00,90.0,11.6667
2020-01-13 12:08:00,88.3333,10.0
2020-01-13 12:09:00,86.6667,8.3333
2020-01-13 12:10:00,85.0,6.6667
2020-01-13 12:11:00,83.3333,5.0
2020-01-13 12:12:00,81.6667,3.3333
2020-01-13 12:13:00,80.0,1.6667
2020-01-13 12:14:00,78.3333,0.0
2020-01-13 12:15:00,100.0,0.0
2020-01-13 12:16:00,98.3333,0.0
2020-01-13 12:17:00,100.0,0.0
2020-01-13 12:18:00,98.3333,1.6667
2020-01-13 12:19:00,96.6667,0.0
2020-01-13 12:20:00,95.0,0.0
2020-01-13 12:21:00,93.3333,0.0
2020-01-13 12:22:00,91.6667,1.6667
2020-01-13 12:23:00,90.0,0.0
2020-01-13 12:24:00,88.3333,5.0
2020-01-13 12:25:00,86.6667,3.3333
2020-01-13 12:26:00,85.0,1.6667
2020-01-13 12:27:00,83.3333,0.0
2020-01-13 12:28:00,81.6667,0.0
2020-01-13 12:29:00,80.0,3.3333
2020-01-13 12:30:00,100.0,1.6667
2020-01-13 12:31:00,100.0,0.0
2020-01-13 12:32:00,98.3333,0.0
2020-01-13 12:33:00,100.0,1.6667
2020-01-13 12:34:00,98.3333,0.0
2020-01-13 12:35:00,100.0,0.0
2020-01-13 12:36:00,100.0,0.0
2020-01-13 12:37:00,98.3333,1.6667
2020-01-13 12:38:00,96.6667,0.0
2020-01-13 12:39:00,95.0,6.6667
2020-01-13 12:40:00,93.3333,5.0
2020-01-13 12:41:00,91.6667,3.3333
2020-01-13 12:42:00,90.0,1.6667
2020-01-13 12:43:00,88.3333,0.0
2020-01-13 12:44:00,86.6667,3.3333
2020-01-13 12:45:00,85.0,1.6667
2020-01-13 12:46:00,100.0,0.0
2020-01-13 12:47:00,100.0,0.0
2020-01-13 12:48:00,100.0,0.0
2020-01-13 12:49:00,100.0,0.0
2020-01-13 12:50:00,98.3333,5.0
2020-01-13 12:51:00,96.6667,3.3333
2020-01-13 12:52:00,100.0,1.6667
2020-01-13 12:53:00,98.3333,0.0
2020-01-13 12:54:00,96.6667,0.0
2020-01-13 12:55:00,95.0,0.0
2020-01-13 12:56:00,100.0,15.0
2020-01-13 12:57:00,100.0,13.3333
2020-01-13 12:58:00,100.0,11.6667
2020-01-13 12:59:00,98.3333,10.0
2020-01-13 13:00:00,96.6667,8.3333
2020-01-13 13:01:00,100.0,6.6667
2020-01-13 13:02:00,98.3333,5.0
2020-01-13 13:03:00,96.6667,3.3333
2020-01-13 13:04:00,95.0,1.6667
2020-01-13 13:05:00,93.3333,0.0
2020-01-13 13:06:00,91.6667,0.0
2020-01-13 13:07:00,90.0,21.6667
2020-01-13 13:08:00,88.3333,20.0
2020-01-13 13:09:00,86.6667,18.3333
2020-01-13 13:10:00,100.0,16.6667
2020-01-13 13:11:00,98.3333,15.0
2020-01-13 13:12:00,96.6667,13.3333
2020-01-13 13:13:00,95.0,11.6667
2020-01-13 13:14:00,93.3333,10.0
2020-01-13 13:15:00,100.0,8.3333
2020-01-13 13:16:00,98.3333,6.6667
2020-01-13 13:17:00,96.6667,5.0
2020-01-13 13:18:00,95.0,3.3333
2020-01-13 13:19:00,93.3333,1.6667
2020-01-13 13:20:00,91.6667,0.0
2020-01-13 13:21:00,100.0,0.0
2020-01-13 13:22:00,100.0,0.0
2020-01-13 13:23:00,100.0,0.0
2020-01-13 13:24:00,100.0,5.0
2020-01-13 13:25:00,98.3333,3.3333
2020-01-13 13:26:00,96.6667,1.6667
2020-01-13 13:27:00,95.0,0.0
2020-01-13 13:28:00,93.3333,1.6667
2020-01-13 13:29:00,91.6667,0.0
2020-01-13 13:30:00,90.0,0.0
2020-01-13 13:31:00,88.3333,5.0
2020-01-13 13:32:00,86.6667,3.3333
2020-01-13 13:33:00,85.0,1.6667
2020-01-13 13:34:00,83.3333,0.0
2020-01-13 13:35:00,81.6667,13.3333
2020-01-13 13:36:00,80.0,11.6667
2020-01-13 13:37:00,78.3333,10.0
2020-01-13 13:38:00,76.6667,8.3333
2020-01-13 13:39:00,75.0,6.6667
2020-01-13 13:40:00,73.3333,5.0
2020-01-13 13:41:00,71.6667,3.3333
2020-01-13 13:42:00,70.0,1.6667
2020-01-13 13:43:00,68.3333,0.0
2020-01-13 13:44:00,66.6667,0.0
2020-01-13 13:45:00,65.0,0.0
2020-01-13 13:46:00,63.3333,0.0
2020-01-13 13:47:00,61.6667,0.0
2020-01-13 13:48:00,60.0,0.0
2020-01-13 13:49:00,58.3333,10.0
2020-01-13 13:50:00,56.6667,8.3333
2020-01-13 13:51:00,100.0,6.6667
2020-01-13 13:52:00,100.0,5.0
2020-01-13 13:53:00,100.0,3.3333
2020-01-13 13:54:00,100.0,1.6667
2020-01-13 13:55:00,98.3333,0.0
2020-01-13 13:56:00,96.6667,0.0
2020-01-13 13:57:00,95.0,16.6667
2020-01-13 13:58:00,93.3333,15.0
2020-01-13 13:59:00,91.6667,13.3333
2020-01-13 14:00:00,90.0,11.6667
2020-01-13 14:01:00,88.3333,10.0
2020-01-13 14:02:00,86.6667,100.0
2020-01-13 14:03:00,85.0,100.0
2020-01-13 14:04:00,83.3333,98.3333
2020-01-13 14:05:00,81.6667,96.6667
2020-01-13 14:06:00,80.0,95.0
2020-01-13 14:07:00,78.3333,93.3333
2020-01-13 14:08:00,76.6667,91.6667
2020-01-13 14:09:00,75.0,90.0
2020-01-13 14:10:00,73.3333,88.3333
2020-01-13 14:11:00,71.6667,86.6667
2020-01-13 14:12:00,70.0,85.0
2020-01-13 14:13:00,68.3333,83.3333
2020-01-13 14:14:00,66.6667,81.6667
2020-01-13 14:15:00,65.0,80.0
2020-01-13 14:16:00,63.3333,78.3333
2020-01-13 14:17:00,61.6667,76.6667
2020-01-13 14:18:00,60.0,75.0
2020-01-13 14:19:00,58.3333,73.3333
2020-01-13 14:20:00,56.6667,71.6667
2020-01-13 14:21:00,55.0,70.0
2020-01-13 14:22:00,53.3333,68.3333
2020-01-13 14:23:00,51.6667,66.6667
2020-01-13 14:24:00,50.0,65.0
2020-01-13 14:25:00,48.3333,63.3333
2020-01-13 14:26:00,46.6667,61.6667
2020-01-13 14:27:00,45.0,60.0
2020-01-13 14:28:00,43.3333,58.3333
2020-01-13 14:29:00,41.6667,56.6667
2020-01-13 14:30:00,40.0,55.0
2020-01-13 14:31:00,38.3333,53.3333
2020-01-13 14:32:00,36.6667,51.6667
2020-01-13 14:33:00,35.0,50.0
2020-01-13 14:34:00,33.3333,48.3333
2020-01-13 14:35:00,31.6667,46.6667
2020-01-13 14:36:00,30.0,45.0
2020-01-13 14:37:00,28.3333,43.3333
2020-01-13 14:38:00,26.6667,41.6667
2020-01-13 14:39:00,25.0,40.0
2020-01-13 14:40:00,23.3333,38.3333
2020-01-13 14:41:00,21.6667,36.6667
2020-01-13 14:42:00,20.0,35.0
2020-01-13 14:43:00,18.3333,33.3333
2020-01-13 14:44:00,16.6667,31.6667
2020-01-13 14:45:00,15.0,30.0
2020-01-13 14:46:00,13.3333,28.3333
2020-01-13 14:47:00,11.6667,26.6667
2020-01-13 14:48:00,10.0,25.0
2020-01-13 14:49:00,8.3333,23.3333
2020-01-13 14:50:00,6.6667,100.0
2020-01-13 14:51:00,5.0,100.0
2020-01-13 14:52:00,3.3333,100.0
2020-01-13 14:53:00,1.6667,98.3333
2020-01-13 14:54:00,0.0,96.6667
2020-01-13 14:55:00,1.6667,100.0
2020-01-13 14:56:00,0.0,100.0
2020-01-13 14:57:00,0.0,100.0
2020-01-13 14:58:00,1.6667,100.0
2020-01-13 14:59:00,0.0,98.3333
2020-01-13 15:00:00,31.6667,96.6667
2020-01-13 15:01:00,30.0,95.0
2020-01-13 15:02:00,28.3333,93.3333
2020-01-13 15:03:00,26.6667,100.0
2020-01-13 15:04:00,25.0,98.3333
2020-01-13 15:05:00,23.3333,96.6667
2020-01-13 15:06:00,21.6667,100.0
2020-01-13 15:07:00,20.0,98.3333
2020-01-13 15:08:00,18.3333,96.6667
2020-01-13 15:09:00,16.6667,95.0
2020-01-13 15:10:00,15.0,93.3333
2020-01-13 15:11:00,13.3333,91.6667
2020-01-13 15:12:00,11.6667,90.0
2020-01-13 15:13:00,10.0,88.3333
2020-01-13 15:14:00,8.3333,86.6667
2020-01-13 15:15:00,6.6667,85.0
2020-01-13 15:16:00,5.0,100.0
2020-01-13 15:17:00,3.3333,100.0
2020-01-13 15:18:00,1.6667,100.0
2020-01-13 15:19:00,0.0,100.0
2020-01-13 15:20:00,6.6667,98.3333
2020-01-13 15:21:00,5.0,96.6667
2020-01-13 15:22:00,3.3333,100.0
2020-01-13 15:23:00,1.6667,100.0
2020-01-13 15:24:00,0.0,98.3333
2020-01-13 15:25:00,8.3333,96.6667
2020-01-13 15:26:00,6.6667,95.0
2020-01-13 15:27:00,5.0,93.3333
2020-01-13 15:28:00,3.3333,91.6667
2020-01-13 15:29:00,1.6667,90.0
2020-01-13 15:30:00,0.0,88.3333
2020-01-13 15:31:00,0.0,86.6667
2020-01-13 15:32:00,0.0,85.0
2020-01-13 15:33:00,0.0,83.3333
2020-01-13 15:34:00,11.6667,81.6667
2020-01-13 15:35:00,10.0,80.0
2020-01-13 15:36:00,8.3333,78.3333
2020-01-13 15:37:00,6.6667,76.6667
2020-01-13 15:38:00,5.0,75.0
2020-01-13 15:39:00,3.3333,73.3333
2020-01-13 15:40:00,1.6667,71.6667
2020-01-13 15:41:00,0.0,70.0
2020-01-13 15:42:00,0.0,68.3333
2020-01-13 15:43:00,0.0,66.6667
2020-01-13 15:44:00,1.6667,65.0
2020-01-13 15:45:00,0.0,63.3333
2020-01-13 15:46:00,0.0,61.6667
2020-01-13 15:47:00,0.0,60.0
2020-01-13 15:48:00,10.0,58.3333
2020-01-13 15:49:00,8.3333,56.6667
2020-01-13 15:50:00,6.6667,55.0
2020-01-13 15:51:00,5.0,53.3333
2020-01-13 15:52:00,3.3333,51.6667
2020-01-13 15:53:00,1.6667,50.0
2020-01-13 15:54:00,0.0,48.3333
2020-01-13 15:55:00,8.3333,46.6667
2020-01-13 15:56:00,6.6667,45.0
2020-01-13 15:57:00,5.0,43.3333
2020-01-13 15:58:00,3.3333,41.6667
2020-01-13 15:59:00,1.6667,40.0
2020-01-13 16:00:00,0.0,38.3333
2020-01-14 09:31:00,100.0,36.6667
2020-01-14 09:32:00,100.0,35.0
2020-01-14 09:33:00,98.3333,33.3333
2020-01-14 09:34:00,100.0,31.6667
2020-01-14 09:35:00,100.0,30.0
2020-01-14 09:36:00,100.0,28.3333
2020-01-14 09:37:00,98.3333,26.6667
2020-01-14 09:38:00,96.6667,25.0
2020-01-14 09:39:00,95.0,23.3333
2020-01-14 09:40:00,93.3333,21.6667
2020-01-14 09:41:00,91.6667,20.0
2020-01-14 09:42:00,90.0,18.3333
2020-01-14 09:43:00,88.3333,16.6667
2020-01-14 09:44:00,86.6667,15.0
2020-01-14 09:45:00,85.0,13.3333
2020-01-14 09:46:00,83.3333,11.6667
2020-01-14 09:47:00,81.6667,10.0
2020-01-14 09:48:00,80.0,8.3333
2020-01-14 09:49:00,78.3333,6.6667
2020-01-14 09:50:00,76.6667,5.0
2020-01-14 09:51:00,75.0,3.3333
2020-01-14 09:52:00,73.3333,1.6667
2020-01-14 09:53:00,71.6667,0.0
2020-01-14 09:54:00,70.0,0.0
2020-01-14 09:55:00,68.3333,0.0
2020-01-14 09:56:00,66.6667,1.6667
2020-01-14 09:57:00,65.0,0.0
2020-01-14 09:58:00,63.3333,10.0
2020-01-14 09:59:00,61.6667,8.3333
2020-01-14 10:00:00,60.0,6.6667
2020-01-14 10:01:00,58.3333,5.0
2020-01-14 10:02:00,56.6667,3.3333
2020-01-14 10:03:00,55.0,1.6667
2020-01-14 10:04:00,53.3333,0.0
2020-01-14 10:05:00,51.6667,0.0
2020-01-14 10:06:00,50.0,0.0
2020-01-14 10:07:00,48.3333,3.3333
2020-01-14 10:08:00,46.6667,1.6667
2020-01-14 10:09:00,45.0,0.0
2020-01-14 10:10:00,43.3333,0.0
2020-01-14 10:11:00,41.6667,0.0
2020-01-14 10:12:00,40.0,5.0
2020-01-14 10:13:00,38.3333,3.3333
2020-01-14 10:14:00,36.6667,1.6667
2020-01-14 10:15:00,35.0,0.0
2020-01-14 10:16:00,33.3333,0.0
2020-01-14 10:17:00,31.6667,21.6667
2020-01-14 10:18:00,30.0,20.0
2020-01-14 10:19:00,28.3333,18.3333
2020-01-14 10:20:00,26.6667,16.6667
2020-01-14 10:21:00,25.0,15.0
2020-01-14 10:22:00,23.3333,13.3333
2020-01-14 10:23:00,21.6667,11.6667
2020-01-14 10:24:00,20.0,10.0
2020-01-14 10:25:00,18.3333,8.3333
2020-01-14 10:26:00,16.6667,6.6667
2020-01-14 10:27:00,15.0,5.0
2020-01-14 10:28:00,13.3333,3.3333
2020-01-14 10:29:00,11.6667,1.6667
2020-01-14 10:30:00,10.0,0.0
2020-01-14 10:31:00,8.3333,46.6667
2020-01-14 10:32:00,6.6667,45.0
2020-01-14 10:33:00,5.0,43.3333
2020-01-14 10:34:00,3.3333,41.6667
2020-01-14 10:35:00,1.6667,40.0
2020-01-14 10:36:00,0.0,38.3333
2020-01-14 10:37:00,0.0,36.6667
2020-01-14 10:38:00,3.3333,35.0
2020-01-14 10:39:00,1.6667,33.3333
2020-01-14 10:40:00,0.0,31.6667
2020-01-14 10:41:00,0.0,30.0
2020-01-14 10:42:00,8.3333,28.3333
2020-01-14 10:43:00,6.6667,26.6667
2020-01-14 10:44:00,5.0,25.0
2020-01-14 10:45:00,3.3333,23.3333
2020-01-14 10:46:00,1.6667,21.6667
2020-01-14 10:47:00,0.0,20.0
2020-01-14 10:48:00,5.0,18.3333
2020-01-14 10:49:00,3.3333,16.6667
2020-01-14 10:50:00,1.6667,15.0
2020-01-14 10:51:00,0.0,13.3333
2020-01-14 10:52:00,0.0,11.6667
2020-01-14 10:53:00,85.0,10.0
2020-01-14 10:54:00,83.3333,8.3333
2020-01-14 10:55:00,81.6667,6.6667
2020-01-14 10:56:00,80.0,5.0
2020-01-14 10:57:00,78.3333,3.3333
2020-01-14 10:58:00,76.6667,1.6667
2020-01-14 10:59:00,100.0,0.0
2020-01-14 11:00:00,98.3333,1.6667
2020-01-14 11:01:00,96.6667,0.0
2020-01-14 11:02:00,100.0,25.0
2020-01-14 11:03:00,98.3333,23.3333
2020-01-14 11:04:00,96.6667,21.6667
2020-01-14 11:06:00,95.0,20.0
2020-01-14 11:07:00,93.3333,18.3333
2020-01-14 11:08:00,91.6667,16.6667
2020-01-14 11:09:00,90.0,15.0
2020-01-14 11:10:00,88.3333,13.3333
2020-01-14 11:11:00,86.6667,11.6667
2020-01-14 11:12:00,85.0,10.0
2020-01-14 11:13:00,83.3333,8.3333
2020-01-14 11:14:00,81.6667,6.6667
2020-01-14 11:15:00,80.0,5.0
2020-01-14 11:16:00,78.3333,3.3333
2020-01-14 11:17:00,100.0,1.6667
2020-01-14 11:18:00,100.0,0.0
2020-01-14 11:19:00,98.3333,0.0
2020-01-14 11:20:00,96.6667,1.6667
2020-01-14 11:21:00,95.0,0.0
2020-01-14 11:22:00,93.3333,0.0
2020-01-14 11:23:00,91.6667,1.6667
2020-01-14 11:24:00,90.0,0.0
2020-01-14 11:25:00,88.3333,48.3333
2020-01-14 11:26:00,86.6667,46.6667
2020-01-14 11:27:00,85.0,45.0
2020-01-14 11:28:00,100.0,43.3333
2020-01-14 11:29:00,100.0,41.6667
2020-01-14 11:30:00,100.0,40.0
2020-01-14 11:32:00,100.0,38.3333
2020-01-14 11:33:00,98.3333,36.6667
2020-01-14 11:34:00,96.6667,35.0
2020-01-14 11:35:00,95.0,33.3333
2020-01-14 11:36:00,93.3333,31.6667
2020-01-14 11:37:00,91.6667,30.0
2020-01-14 11:38:00,90.0,28.3333
2020-01-14 11:39:00,88.3333,26.6667
2020-01-14 11:40:00,86.6667,25.0
2020-01-14 11:41:00,85.0,23.3333
2020-01-14 11:42:00,100.0,21.6667
2020-01-14 11:43:00,98.3333,20.0
2020-01-14 11:44:00,96.6667,18.3333
2020-01-14 11:45:00,95.0,16.6667
2020-01-14 11:46:00,100.0,15.0
2020-01-14 11:47:00,100.0,13.3333
2020-01-14 11:48:00,100.0,11.6667
2020-01-14 11:49:00,100.0,10.0
2020-01-14 11:50:00,100.0,8.3333
2020-01-14 11:51:00,98.3333,6.6667
2020-01-14 11:52:00,100.0,5.0
2020-01-14 11:53:00,98.3333,3.3333
2020-01-14 11:54:00,96.6667,1.6667
2020-01-14 11:55:00,95.0,0.0
2020-01-14 11:56:00,93.3333,0.0
2020-01-14 11:57:00,91.6667,3.3333
2020-01-14 11:58:00,90.0,1.6667
2020-01-14 11:59:00,88.3333,0.0
2020-01-14 12:00:00,86.6667,15.0
2020-01-14 12:01:00,85.0,13.3333
2020-01-14 12:02:00,83.3333,11.6667
2020-01-14 12:03:00,81.6667,10.0
2020-01-14 12:04:00,80.0,8.3333
2020-01-14 12:05:00,78.3333,6.6667
2020-01-14 12:06:00,76.6667,5.0
2020-01-14 12:07:00,75.0,3.3333
2020-01-14 12:08:00,73.3333,1.6667
2020-01-14 12:09:00,71.6667,0.0
2020-01-14 12:10:00,70.0,0.0
2020-01-14 12:11:00,68.3333,1.6667
2020-01-14 12:12:00,66.6667,0.0
2020-01-14 12:13:00,65.0,1.6667
2020-01-14 12:14:00,63.3333,0.0
2020-01-14 12:15:00,61.6667,3.3333
2020-01-14 12:16:00,60.0,1.6667
2020-01-14 12:17:00,58.3333,0.0
2020-01-14 12:18:00,56.6667,96.6667
2020-01-14 12:19:00,55.0,95.0
2020-01-14 12:20:00,53.3333,93.3333
2020-01-14 12:21:00,51.6667,91.6667
2020-01-14 12:22:00,50.0,90.0
2020-01-14 12:23:00,48.3333,88.3333
2020-01-14 12:24:00,46.6667,86.6667
2020-01-14 12:25:00,45.0,85.0
2020-01-14 12:26:00,43.3333,83.3333
2020-01-14 12:27:00,41.6667,81.6667
2020-01-14 12:28:00,40.0,80.0
2020-01-14 12:29:00,38.3333,78.3333
2020-01-14 12:30:00,36.6667,76.6667
2020-01-14 12:31:00,35.0,75.0
2020-01-14 12:32:00,33.3333,73.3333
2020-01-14 12:33:00,31.6667,71.6667
2020-01-14 12:34:00,30.0,70.0
2020-01-14 12:35:00,28.3333,68.3333
2020-01-14 12:36:00,26.6667,66.6667
2020-01-14 12:37:00,25.0,65.0
2020-01-14 12:38:00,23.3333,63.3333
2020-01-14 12:39:00,21.6667,61.6667
2020-01-14 12:40:00,20.0,60.0
2020-01-14 12:41:00,18.3333,58.3333
2020-01-14 12:42:00,16.6667,56.6667
2020-01-14 12:43:00,15.0,55.0
2020-01-14 12:44:00,13.3333,53.3333
2020-01-14 12:45:00,11.6667,51.6667
2020-01-14 12:46:00,10.0,50.0
2020-01-14 12:47:00,8.3333,48.3333
2020-01-14 12:48:00,6.6667,46.6667
2020-01-14 12:49:00,5.0,45.0
2020-01-14 12:50:00,3.3333,43.3333
2020-01-14 12:51:00,1.6667,41.6667
2020-01-14 12:52:00,0.0,40.0
2020-01-14 12:53:00,0.0,38.3333
2020-01-14 12:54:00,0.0,100.0
2020-01-14 12:55:00,3.3333,100.0
2020-01-14 12:56:00,1.6667,98.3333
2020-01-14 12:57:00,0.0,96.6667
2020-01-14 12:58:00,0.0,100.0
2020-01-14 12:59:00,0.0,100.0
2020-01-14 13:00:00,8.3333,100.0
2020-01-14 13:01:00,6.6667,98.3333
2020-01-14 13:02:00,5.0,96.6667
2020-01-14 13:03:00,3.3333,95.0
2020-01-14 13:04:00,1.6667,93.3333
2020-01-14 13:05:00,0.0,91.6667
2020-01-14 13:06:00,61.6667,90.0
2020-01-14 13:07:00,60.0,88.3333
2020-01-14 13:08:00,58.3333,86.6667
2020-01-14 13:09:00,56.6667,85.0
2020-01-14 13:10:00,55.0,83.3333
2020-01-14 13:11:00,53.3333,81.6667
2020-01-14 13:12:00,51.6667,80.0
2020-01-14 13:13:00,50.0,78.3333
2020-01-14 13:14:00,48.3333,76.6667
2020-01-14 13:15:00,46.6667,75.0
2020-01-14 13:16:00,45.0,73.3333
2020-01-14 13:17:00,43.3333,100.0
2020-01-14 13:18:00,41.6667,98.3333
2020-01-14 13:19:00,40.0,96.6667
2020-01-14 13:20:00,38.3333,95.0
2020-01-14 13:21:00,36.6667,93.3333
2020-01-14 13:22:00,35.0,91.6667
2020-01-14 13:23:00,33.3333,90.0
2020-01-14 13:24:00,31.6667,88.3333
2020-01-14 13:25:00,30.0,86.6667
2020-01-14 13:26:00,28.3333,85.0
2020-01-14 13:27:00,26.6667,83.3333
2020-01-14 13:28:00,25.0,81.6667
2020-01-14 13:29:00,23.3333,80.0
2020-01-14 13:30:00,21.6667,100.0
2020-01-14 13:31:00,20.0,98.3333
2020-01-14 13:32:00,18.3333,96.6667
2020-01-14 13:33:00,16.6667,95.0
2020-01-14 13:34:00,15.0,93.3333
2020-01-14 13:35:00,13.3333,91.6667
2020-01-14 13:36:00,11.6667,90.0
2020-01-14 13:37:00,10.0,88.3333
2020-01-14 13:38:00,8.3333,86.6667
2020-01-14 13:39:00,6.6667,85.0
2020-01-14 13:40:00,5.0,83.3333
2020-01-14 13:41:00,3.3333,81.6667
2020-01-14 13:42:00,1.6667,80.0
2020-01-14 13:43:00,0.0,78.3333
2020-01-14 13:44:00,1.6667,76.6667
2020-01-14 13:45:00,0.0,100.0
2020-01-14 13:46:00,10.0,100.0
2020-01-14 13:47:00,8.3333,100.0
2020-01-14 13:48:00,6.6667,98.3333
2020-01-14 13:49:00,5.0,96.6667
2020-01-14 13:50:00,3.3333,95.0
2020-01-14 13:51:00,1.6667,93.3333
2020-01-14 13:52:00,0.0,91.6667
2020-01-14 13:53:00,0.0,90.0
2020-01-14 13:54:00,0.0,88.3333
2020-01-14 13:55:00,18.3333,86.6667
2020-01-14 13:56:00,16.6667,85.0
2020-01-14 13:57:00,15.0,83.3333
2020-01-14 13:58:00,13.3333,81.6667
2020-01-14 13:59:00,11.6667,80.0
2020-01-14 14:00:00,10.0,78.3333
2020-01-14 14:01:00,8.3333,76.6667
2020-01-14 14:02:00,6.6667,75.0
2020-01-14 14:03:00,5.0,73.3333
2020-01-14 14:04:00,3.3333,100.0
2020-01-14 14:05:00,1.6667,100.0
2020-01-14 14:06:00,0.0,100.0
2020-01-14 14:07:00,3.3333,100.0
2020-01-14 14:08:00,1.6667,98.3333
2020-01-14 14:09:00,0.0,100.0
2020-01-14 14:10:00,23.3333,98.3333
2020-01-14 14:11:00,21.6667,96.6667
2020-01-14 14:12:00,20.0,95.0
2020-01-14 14:13:00,18.3333,93.3333
2020-01-14 14:14:00,16.6667,100.0
2020-01-14 14:15:00,15.0,100.0
2020-01-14 14:16:00,13.3333,98.3333
2020-01-14 14:17:00,11.6667,96.6667
2020-01-14 14:18:00,10.0,95.0
2020-01-14 14:19:00,8.3333,93.3333
2020-01-14 14:20:00,6.6667,91.6667
2020-01-14 14:21:00,5.0,90.0
2020-01-14 14:22:00,3.3333,100.0
2020-01-14 14:23:00,1.6667,98.3333
2020-01-14 14:24:00,0.0,96.6667
2020-01-14 14:25:00,20.0,95.0
2020-01-14 14:26:00,18.3333,93.3333
2020-01-14 14:27:00,16.6667,91.6667
2020-01-14 14:28:00,15.0,90.0
2020-01-14 14:29:00,13.3333,88.3333
2020-01-14 14:30:00,11.6667,86.6667
2020-01-14 14:31:00,10.0,85.0
2020-01-14 14:32:00,8.3333,83.3333
2020-01-14 14:33:00,6.6667,81.6667
2020-01-14 14:34:00,5.0,80.0
