date,VWAP
2020-01-14 11:24:00,537.6853
2020-01-14 11:25:00,537.6843
2020-01-14 11:26:00,537.6822
2020-01-14 11:27:00,537.6811
2020-01-14 11:28:00,537.6796
2020-01-14 11:29:00,537.674
2020-01-14 11:30:00,537.6722
2020-01-14 11:31:00,537.6682
2020-01-14 11:32:00,537.6658
2020-01-14 11:33:00,537.6624
2020-01-14 11:34:00,537.6597
2020-01-14 11:35:00,537.6483
2020-01-14 11:36:00,537.6379
2020-01-14 11:37:00,537.6311
2020-01-14 11:38:00,537.6255
2020-01-14 11:39:00,537.6226
2020-01-14 11:40:00,537.6168
2020-01-14 11:41:00,537.6126
2020-01-14 11:42:00,537.5947
2020-01-14 11:43:00,537.5799
2020-01-14 11:44:00,537.5491
2020-01-14 11:45:00,537.5331
2020-01-14 11:46:00,537.5158
2020-01-14 11:47:00,537.5067
2020-01-14 11:48:00,537.502
2020-01-14 11:49:00,537.4812
2020-01-14 11:50:00,537.4701
2020-01-14 11:51:00,537.4618
2020-01-14 11:52:00,537.4517
2020-01-14 11:53:00,537.4445
2020-01-14 11:54:00,537.4347
2020-01-14 11:55:00,537.4284
2020-01-14 11:56:00,537.4158
2020-01-14 11:57:00,537.4074
2020-01-14 11:58:00,537.3963
2020-01-14 11:59:00,537.3807
2020-01-14 12:00:00,537.3686
2020-01-14 12:01:00,537.3561
2020-01-14 12:02:00,537.3374
2020-01-14 12:03:00,537.3196
2020-01-14 12:04:00,537.3028
2020-01-14 12:05:00,537.2932
2020-01-14 12:06:00,537.2842
2020-01-14 12:07:00,537.2771
2020-01-14 12:08:00,537.2711
2020-01-14 12:09:00,537.2616
2020-01-14 12:10:00,537.253
2020-01-14 12:11:00,537.2431
2020-01-14 12:12:00,537.239
2020-01-14 12:13:00,537.2364
2020-01-14 12:14:00,537.2318
2020-01-14 12:15:00,537.2289
2020-01-14 12:16:00,537.226
2020-01-14 12:17:00,537.2209
2020-01-14 12:18:00,537.2192
2020-01-14 12:19:00,537.2168
2020-01-14 12:20:00,537.214
2020-01-14 12:21:00,537.214
2020-01-14 12:22:00,537.2175
2020-01-14 12:23:00,537.2246
2020-01-14 12:24:00,537.2286
2020-01-14 12:25:00,537.2301
2020-01-14 12:26:00,537.2317
2020-01-14 12:27:00,537.2331
2020-01-14 12:28:00,537.2346
2020-01-14 12:29:00,537.2362
2020-01-14 12:30:00,537.2329
2020-01-14 12:31:00,537.2315
2020-01-14 12:32:00,537.2311
2020-01-14 12:33:00,537.2311
2020-01-14 12:34:00,537.2308
2020-01-14 12:35:00,537.2308
2020-01-14 12:36:00,537.2302
2020-01-14 12:37:00,537.2312
2020-01-14 12:38:00,537.2342
2020-01-14 12:39:00,537.2361
2020-01-14 12:40:00,537.2377
2020-01-14 12:41:00,537.2386
2020-01-14 12:42:00,537.2393
2020-01-14 12:43:00,537.2389
2020-01-14 12:44:00,537.2381
2020-01-14 12:45:00,537.2381
2020-01-14 12:46:00,537.2379
2020-01-14 12:47:00,537.2376
2020-01-14 12:48:00,537.2376
2020-01-14 12:49:00,537.2379
2020-01-14 12:50:00,537.238
2020-01-14 12:51:00,537.2376
2020-01-14 12:52:00,537.2374
2020-01-14 12:53:00,537.2372
2020-01-14 12:54:00,537.2358
2020-01-14 12:55:00,537.2343
2020-01-14 12:56:00,537.2335
2020-01-14 12:57:00,537.2331
2020-01-14 12:58:00,537.2329
2020-01-14 12:59:00,537.2327
2020-01-14 13:00:00,537.2326
2020-01-14 13:01:00,537.2339
2020-01-14 13:02:00,537.2457
2020-01-14 13:03:00,537.2719
2020-01-14 13:04:00,537.3018
2020-01-14 13:05:00,537.3254
2020-01-14 13:06:00,537.3463
2020-01-14 13:07:00,537.3661
2020-01-14 13:08:00,537.3918
2020-01-14 13:09:00,537.4147
2020-01-14 13:10:00,537.4298
2020-01-14 13:11:00,537.4508
2020-01-14 13:12:00,537.4629
2020-01-14 13:13:00,537.4689
2020-01-14 13:14:00,537.4801
2020-01-14 13:15:00,537.4878
2020-01-14 13:16:00,537.4978
2020-01-14 13:17:00,537.511
2020-01-14 13:18:00,537.5245
2020-01-14 13:19:00,537.5403
2020-01-14 13:20:00,537.5511
2020-01-14 13:21:00,537.5601
2020-01-14 13:22:00,537.5654
2020-01-14 13:23:00,537.5714
2020-01-14 13:24:00,537.576
2020-01-14 13:25:00,537.5812
2020-01-14 13:26:00,537.5868
2020-01-14 13:27:00,537.6003
2020-01-14 13:28:00,537.6171
2020-01-14 13:29:00,537.6406
2020-01-14 13:30:00,537.6627
2020-01-14 13:31:00,537.6858
2020-01-14 13:32:00,537.7233
2020-01-14 13:33:00,537.7477
2020-01-14 13:34:00,537.7668
2020-01-14 13:35:00,537.8113
2020-01-14 13:36:00,537.8484
2020-01-14 13:37:00,537.8795
2020-01-14 13:38:00,537.913
2020-01-14 13:39:00,537.922
2020-01-14 13:44:00,537.9368
2020-01-14 13:45:00,537.9422
2020-01-14 13:46:00,537.9464
2020-01-14 13:47:00,537.9525
2020-01-14 13:48:00,537.9555
2020-01-14 13:49:00,537.9596
2020-01-14 13:50:00,537.9653
2020-01-14 13:51:00,537.9718
2020-01-14 13:52:00,537.9755
2020-01-14 13:53:00,537.9804
2020-01-14 13:54:00,537.9833
2020-01-14 13:55:00,537.9874
2020-01-14 13:56:00,537.9909
2020-01-14 13:57:00,537.997
2020-01-14 13:58:00,538.0005
2020-01-14 13:59:00,538.0035
2020-01-14 14:00:00,538.0078
2020-01-14 14:01:00,538.0118
2020-01-14 14:02:00,538.0179
2020-01-14 14:03:00,538.0237
2020-01-14 14:04:00,538.0248
2020-01-14 14:05:00,538.026
2020-01-14 14:06:00,538.0269
2020-01-14 14:07:00,538.0281
2020-01-14 14:08:00,538.0328
2020-01-14 14:09:00,538.033
2020-01-14 14:10:00,538.033
2020-01-14 14:11:00,538.0341
2020-01-14 14:12:00,538.034
2020-01-14 14:13:00,538.0291
2020-01-14 14:14:00,538.024
2020-01-14 14:15:00,538.018
2020-01-14 14:16:00,538.0187
2020-01-14 14:17:00,538.0185
2020-01-14 14:18:00,538.0181
2020-01-14 14:19:00,538.018
2020-01-14 14:20:00,538.0183
2020-01-14 14:21:00,538.0192
2020-01-14 14:22:00,538.0196
2020-01-14 14:23:00,538.0229
2020-01-14 14:24:00,538.024
2020-01-14 14:25:00,538.0256
2020-01-14 14:26:00,538.0282
2020-01-14 14:27:00,538.0359
2020-01-14 14:28:00,538.0409
2020-01-14 14:29:00,538.0448
2020-01-14 14:30:00,538.0563
2020-01-14 14:31:00,538.0606
2020-01-14 14:32:00,538.0655
2020-01-14 14:33:00,538.0692
2020-01-14 14:34:00,538.0712
2020-01-14 14:35:00,538.0757
2020-01-14 14:36:00,538.0778
2020-01-14 14:37:00,538.0802
2020-01-14 14:38:00,538.0853
2020-01-14 14:39:00,538.088
2020-01-14 14:40:00,538.0894
2020-01-14 14:41:00,538.0911
2020-01-14 14:42:00,538.1008
2020-01-14 14:43:00,538.1104
2020-01-14 14:44:00,538.1302
2020-01-14 14:45:00,538.14
2020-01-14 14:46:00,538.1479
2020-01-14 14:47:00,538.1525
2020-01-14 14:48:00,538.157
2020-01-14 14:49:00,538.1614
2020-01-14 14:50:00,538.167
2020-01-14 14:51:00,538.1705
2020-01-14 14:52:00,538.1801
2020-01-14 14:53:00,538.184
2020-01-14 14:54:00,538.1895
2020-01-14 14:55:00,538.1917
2020-01-14 14:56:00,538.1945
2020-01-14 14:57:00,538.1963
2020-01-14 14:58:00,538.2009
2020-01-14 14:59:00,538.2044
2020-01-14 15:00:00,538.207
2020-01-14 15:01:00,538.21
2020-01-14 15:02:00,538.2129
2020-01-14 15:03:00,538.2186
2020-01-14 15:04:00,538.2293
2020-01-14 15:05:00,538.2327
2020-01-14 15:06:00,538.2363
2020-01-14 15:07:00,538.244
2020-01-14 15:08:00,538.2463
2020-01-14 15:09:00,538.2481
2020-01-14 15:10:00,538.2512
2020-01-14 15:11:00,538.2533
2020-01-14 15:12:00,538.2573
2020-01-14 15:13:00,538.2593
2020-01-14 15:14:00,538.2615
2020-01-14 15:15:00,538.2649
2020-01-14 15:16:00,538.273
2020-01-14 15:17:00,538.2796
2020-01-14 15:18:00,538.2828
2020-01-14 15:19:00,538.2878
2020-01-14 15:20:00,538.2903
2020-01-14 15:21:00,538.2961
2020-01-14 15:22:00,538.2983
2020-01-14 15:23:00,538.3024
2020-01-14 15:24:00,538.3044
2020-01-14 15:25:00,538.3079
2020-01-14 15:26:00,538.3172
2020-01-14 15:27:00,538.3239
2020-01-14 15:28:00,538.3272
2020-01-14 15:29:00,538.3303
2020-01-14 15:30:00,538.3329
2020-01-14 15:31:00,538.3402
2020-01-14 15:32:00,538.3447
2020-01-14 15:33:00,538.3466
2020-01-14 15:34:00,538.3499
2020-01-14 15:35:00,538.3519
2020-01-14 15:36:00,538.3532
2020-01-14 15:37:00,538.3536
2020-01-14 15:38:00,538.3542
2020-01-14 15:39:00,538.3547
2020-01-14 15:40:00,538.3555
2020-01-14 15:41:00,538.3579
2020-01-14 15:42:00,538.3595
2020-01-14 15:43:00,538.3618
2020-01-14 15:44:00,538.3665
2020-01-14 15:45:00,538.3684
2020-01-14 15:46:00,538.3702
2020-01-14 15:47:00,538.3718
