date,CCI
2020-01-14 14:18:00,-86.714
2020-01-14 14:19:00,-81.951
2020-01-14 14:20:00,-83.397
2020-01-14 14:21:00,-84.8246
2020-01-14 14:22:00,-88.6918
2020-01-14 14:23:00,-68.4654
2020-01-14 14:24:00,-60.4525
2020-01-14 14:25:00,-43.6703
2020-01-14 14:26:00,-29.7384
2020-01-14 14:27:00,-10.2729
2020-01-14 14:28:00,1.7228
2020-01-14 14:29:00,42.4314
2020-01-14 14:30:00,28.0239
2020-01-14 14:31:00,20.2084
2020-01-14 14:32:00,18.5778
2020-01-14 14:33:00,54.5037
2020-01-14 14:34:00,59.7038
2020-01-14 14:35:00,57.566
2020-01-14 14:36:00,53.3714
2020-01-14 14:37:00,67.8093
2020-01-14 14:38:00,73.4808
2020-01-14 14:39:00,101.5355
2020-01-14 14:40:00,102.7381
2020-01-14 14:41:00,99.7442
2020-01-14 14:42:00,107.0963
2020-01-14 14:43:00,97.9959
2020-01-14 14:44:00,118.5572
2020-01-14 14:45:00,131.8048
2020-01-14 14:46:00,119.2858
2020-01-14 14:47:00,126.1609
2020-01-14 14:48:00,127.2
2020-01-14 14:49:00,108.324
2020-01-14 14:50:00,85.675
2020-01-14 14:51:00,72.6037
2020-01-14 14:52:00,58.3226
2020-01-14 14:53:00,63.0143
2020-01-14 14:54:00,66.9226
2020-01-14 14:55:00,58.4165
2020-01-14 14:56:00,47.0458
2020-01-14 14:57:00,44.7355
2020-01-14 14:58:00,23.0341
2020-01-14 14:59:00,-16.0986
2020-01-14 15:00:00,-25.5672
2020-01-14 15:01:00,-6.1637
2020-01-14 15:02:00,-24.0229
2020-01-14 15:03:00,-20.1071
2020-01-14 15:04:00,-15.6668
2020-01-14 15:05:00,-21.4407
2020-01-14 15:06:00,-25.8634
2020-01-14 15:07:00,-9.6415
2020-01-14 15:08:00,-13.6641
2020-01-14 15:09:00,-31.3444
2020-01-14 15:10:00,-50.9428
2020-01-14 15:11:00,-51.427
2020-01-14 15:12:00,-77.7365
2020-01-14 15:13:00,-90.3515
2020-01-14 15:14:00,-99.8372
2020-01-14 15:15:00,-94.2233
2020-01-14 15:16:00,-94.7317
2020-01-14 15:17:00,-70.045
2020-01-14 15:18:00,-64.5755
2020-01-14 15:19:00,-55.302
2020-01-14 15:20:00,-71.6184
2020-01-14 15:21:00,-67.2873
2020-01-14 15:22:00,-60.0571
2020-01-14 15:23:00,-66.6096
2020-01-14 15:24:00,-67.0822
2020-01-14 15:25:00,-72.2978
2020-01-14 15:26:00,-85.4496
2020-01-14 15:27:00,-115.9359
2020-01-14 15:28:00,-93.7755
2020-01-14 15:29:00,-115.6453
2020-01-14 15:30:00,-118.1872
2020-01-14 15:31:00,-116.4794
2020-01-14 15:32:00,-93.5471
2020-01-14 15:33:00,-83.3491
2020-01-14 15:34:00,-77.8044
2020-01-14 15:35:00,-93.3148
2020-01-14 15:36:00,-87.9492
2020-01-14 15:37:00,-64.0752
2020-01-14 15:38:00,-47.3743
2020-01-14 15:39:00,-42.753
2020-01-14 15:40:00,-53.38
2020-01-14 15:41:00,-21.9565
2020-01-14 15:42:00,1.4007
2020-01-14 15:43:00,31.8221
2020-01-14 15:44:00,48.4793
2020-01-14 15:45:00,61.8226
2020-01-14 15:46:00,56.2114
2020-01-14 15:47:00,96.6615
2020-01-14 15:48:00,102.2633
2020-01-14 15:49:00,81.298
2020-01-14 15:50:00,16.0106
2020-01-14 15:51:00,-107.035
2020-01-14 15:52:00,-183.6363
2020-01-14 15:53:00,-180.7879
2020-01-14 15:54:00,-174.1219
2020-01-14 15:55:00,-196.0322
2020-01-14 15:56:00,-173.1095
2020-01-14 15:57:00,-179.7429
2020-01-14 15:58:00,-186.407
2020-01-14 15:59:00,-171.3232
2020-01-14 16:00:00,-133.6964
2020-01-15 09:31:00,-180.7877
2020-01-15 09:32:00,-66.5411
2020-01-15 09:33:00,-44.3244
2020-01-15 09:34:00,-35.7805
2020-01-15 09:35:00,-17.585
2020-01-15 09:36:00,74.2559
2020-01-15 09:37:00,143.507
