date,EMA
2020-01-13 12:59:00,313.2402
2020-01-13 13:00:00,313.2157
2020-01-13 13:01:00,313.2033
2020-01-13 13:02:00,313.2026
2020-01-13 13:03:00,313.182
2020-01-13 13:04:00,313.1601
2020-01-13 13:05:00,313.1135
2020-01-13 13:06:00,313.0986
2020-01-13 13:07:00,313.0863
2020-01-13 13:08:00,313.0982
2020-01-13 13:09:00,313.1298
2020-01-13 13:10:00,313.1486
2020-01-13 13:11:00,313.1554
2020-01-13 13:12:00,313.172
2020-01-13 13:13:00,313.1915
2020-01-13 13:14:00,313.2045
2020-01-13 13:15:00,313.2124
2020-01-13 13:16:00,313.2163
2020-01-13 13:17:00,313.2194
2020-01-13 13:18:00,313.2379
2020-01-13 13:19:00,313.2548
2020-01-13 13:20:00,313.2713
2020-01-13 13:21:00,313.2955
2020-01-13 13:22:00,313.352
2020-01-13 13:23:00,313.436
2020-01-13 13:24:00,313.4998
2020-01-13 13:25:00,313.531
2020-01-13 13:26:00,313.5308
2020-01-13 13:27:00,313.5305
2020-01-13 13:28:00,313.5393
2020-01-13 13:29:00,313.5483
2020-01-13 13:30:00,313.5598
2020-01-13 13:31:00,313.5476
2020-01-13 13:32:00,313.5548
2020-01-13 13:33:00,313.5365
2020-01-13 13:34:00,313.5173
2020-01-13 13:35:00,313.507
2020-01-13 13:36:00,313.501
2020-01-13 13:37:00,313.5075
2020-01-13 13:38:00,313.5004
2020-01-13 13:39:00,313.4937
2020-01-13 13:40:00,313.4995
2020-01-13 13:41:00,313.5152
2020-01-13 13:42:00,313.5397
2020-01-13 13:43:00,313.5331
2020-01-13 13:44:00,313.508
2020-01-13 13:45:00,313.5061
2020-01-13 13:46:00,313.5159
2020-01-13 13:47:00,313.5279
2020-01-13 13:48:00,313.5571
2020-01-13 13:49:00,313.5777
2020-01-13 13:50:00,313.6005
2020-01-13 13:51:00,313.6082
2020-01-13 13:52:00,313.6152
2020-01-13 13:53:00,313.6252
2020-01-13 13:54:00,313.6222
2020-01-13 13:55:00,313.6289
2020-01-13 13:56:00,313.646
2020-01-13 13:57:00,313.6735
2020-01-13 13:58:00,313.6794
2020-01-13 13:59:00,313.6729
2020-01-13 14:00:00,313.6611
2020-01-13 14:01:00,313.6253
2020-01-13 14:02:00,313.573
2020-01-13 14:03:00,313.5412
2020-01-13 14:04:00,313.5063
2020-01-13 14:05:00,313.506
2020-01-13 14:06:00,313.5269
2020-01-13 14:07:00,313.572
2020-01-13 14:08:00,313.6316
2020-01-13 14:09:00,313.6768
2020-01-13 14:10:00,313.7197
2020-01-13 14:11:00,313.7576
2020-01-13 14:12:00,313.7781
2020-01-13 14:13:00,313.8052
2020-01-13 14:14:00,313.8218
2020-01-13 14:15:00,313.8318
2020-01-13 14:16:00,313.8336
2020-01-13 14:17:00,313.875
2020-01-13 14:18:00,313.9339
2020-01-13 14:19:00,314.0204
2020-01-13 14:20:00,314.0983
2020-01-13 14:21:00,314.1409
2020-01-13 14:22:00,314.1696
2020-01-13 14:23:00,314.2113
2020-01-13 14:24:00,314.2644
2020-01-13 14:25:00,314.3116
2020-01-13 14:26:00,314.3302
2020-01-13 14:27:00,314.3523
2020-01-13 14:28:00,314.3857
2020-01-13 14:29:00,314.4511
2020-01-13 14:30:00,314.4909
2020-01-13 14:31:00,314.555
2020-01-13 14:32:00,314.6188
2020-01-13 14:33:00,314.6568
2020-01-13 14:34:00,314.6996
2020-01-13 14:35:00,314.7019
2020-01-13 14:36:00,314.7148
2020-01-13 14:37:00,314.6893
2020-01-13 14:38:00,314.6572
2020-01-13 14:39:00,314.6466
2020-01-13 14:40:00,314.645
2020-01-13 14:41:00,314.6172
2020-01-13 14:42:00,314.5956
2020-01-13 14:43:00,314.5783
2020-01-13 14:44:00,314.5343
2020-01-13 14:45:00,314.5311
2020-01-13 14:46:00,314.5231
2020-01-13 14:47:00,314.5091
2020-01-13 14:48:00,314.5049
2020-01-13 14:49:00,314.5082
2020-01-13 14:50:00,314.542
2020-01-13 14:51:00,314.5793
2020-01-13 14:52:00,314.5928
2020-01-13 14:53:00,314.5966
2020-01-13 14:54:00,314.6107
2020-01-13 14:55:00,314.6506
2020-01-13 14:56:00,314.6904
2020-01-13 14:57:00,314.7294
2020-01-13 14:58:00,314.774
2020-01-13 14:59:00,314.7975
2020-01-13 15:00:00,314.827
2020-01-13 15:01:00,314.8432
2020-01-13 15:02:00,314.8483
2020-01-13 15:03:00,314.8742
2020-01-13 15:04:00,314.8932
2020-01-13 15:05:00,314.9081
2020-01-13 15:06:00,314.8975
2020-01-13 15:07:00,314.898
2020-01-13 15:08:00,314.9075
2020-01-13 15:09:00,314.9192
2020-01-13 15:10:00,314.9105
2020-01-13 15:11:00,314.9037
2020-01-13 15:12:00,314.8807
2020-01-13 15:13:00,314.8338
2020-01-13 15:14:00,314.8073
2020-01-13 15:15:00,314.7812
2020-01-13 15:16:00,314.7695
2020-01-13 15:17:00,314.7429
2020-01-13 15:18:00,314.7445
2020-01-13 15:19:00,314.7457
2020-01-13 15:20:00,314.7429
2020-01-13 15:21:00,314.7768
2020-01-13 15:22:00,314.8019
2020-01-13 15:23:00,314.8326
2020-01-13 15:24:00,314.895
2020-01-13 15:25:00,314.9517
2020-01-13 15:26:00,314.9873
2020-01-13 15:27:00,315.0101
2020-01-13 15:28:00,314.9901
2020-01-13 15:29:00,315.0012
2020-01-13 15:30:00,315.0343
2020-01-13 15:31:00,315.0711
2020-01-13 15:32:00,315.1113
2020-01-13 15:33:00,315.171
2020-01-13 15:34:00,315.2108
2020-01-13 15:35:00,315.2617
2020-01-13 15:36:00,315.2947
2020-01-13 15:37:00,315.3281
2020-01-13 15:38:00,315.3418
2020-01-13 15:39:00,315.3622
2020-01-13 15:40:00,315.3906
2020-01-13 15:41:00,315.406
2020-01-13 15:42:00,315.388
2020-01-13 15:43:00,315.3796
2020-01-13 15:44:00,315.4597
2020-01-13 15:45:00,315.5464
2020-01-13 15:46:00,315.5827
2020-01-13 15:47:00,315.6378
2020-01-13 15:48:00,315.6861
2020-01-13 15:49:00,315.7136
2020-01-13 15:50:00,315.7462
2020-01-13 15:51:00,315.7959
2020-01-13 15:52:00,315.8457
2020-01-13 15:53:00,315.9219
2020-01-13 15:54:00,316.0504
2020-01-13 15:55:00,316.2114
2020-01-13 15:56:00,316.3422
2020-01-13 15:57:00,316.4462
2020-01-13 15:58:00,316.547
2020-01-13 15:59:00,316.6343
2020-01-13 16:00:00,316.7089
2020-01-14 09:31:00,316.7051
2020-01-14 09:32:00,316.6265
2020-01-14 09:33:00,316.5036
2020-01-14 09:34:00,316.385
2020-01-14 09:35:00,316.3817
2020-01-14 09:36:00,316.3658
2020-01-14 09:37:00,316.28
2020-01-14 09:38:00,316.3311
2020-01-14 09:39:00,316.4354
2020-01-14 09:40:00,316.5319
2020-01-14 09:41:00,316.5648
2020-01-14 09:42:00,316.5138
2020-01-14 09:43:00,316.444
2020-01-14 09:44:00,316.3698
2020-01-14 09:45:00,316.3514
2020-01-14 09:46:00,316.3089
2020-01-14 09:47:00,316.2958
2020-01-14 09:48:00,316.2212
2020-01-14 09:49:00,316.1105
2020-01-14 09:50:00,315.9526
2020-01-14 09:51:00,315.7935
2020-01-14 09:52:00,315.586
2020-01-14 09:53:00,315.4825
2020-01-14 09:54:00,315.3552
2020-01-14 09:55:00,315.3563
2020-01-14 09:56:00,315.2282
2020-01-14 09:57:00,314.9931
2020-01-14 09:58:00,314.8002
2020-01-14 09:59:00,314.5201
2020-01-14 10:00:00,314.3534
2020-01-14 10:01:00,314.2985
2020-01-14 10:02:00,314.3663
2020-01-14 10:03:00,314.4605
2020-01-14 10:04:00,314.5843
2020-01-14 10:05:00,314.6901
2020-01-14 10:06:00,314.8241
2020-01-14 10:07:00,314.8416
2020-01-14 10:08:00,314.9168
2020-01-14 10:09:00,315.0231
2020-01-14 10:10:00,315.1949
2020-01-14 10:11:00,315.2893
2020-01-14 10:12:00,315.3734
2020-01-14 10:13:00,315.4178
2020-01-14 10:14:00,315.4783
2020-01-14 10:15:00,315.6364
2020-01-14 10:16:00,315.6505
2020-01-14 10:17:00,315.7126
2020-01-14 10:18:00,315.8721
2020-01-14 10:19:00,316.0427
2020-01-14 10:20:00,316.1066
2020-01-14 10:21:00,316.0851
2020-01-14 10:22:00,316.1129
2020-01-14 10:23:00,316.1487
2020-01-14 10:24:00,316.1312
2020-01-14 10:25:00,316.1887
2020-01-14 10:26:00,316.2712
2020-01-14 10:27:00,316.2998
2020-01-14 10:28:00,316.3559
2020-01-14 10:29:00,316.4234
2020-01-14 10:30:00,316.4638
2020-01-14 10:31:00,316.5607
2020-01-14 10:32:00,316.6728
2020-01-14 10:33:00,316.7905
2020-01-14 10:34:00,316.9096
2020-01-14 10:35:00,316.9897
2020-01-14 10:36:00,317.0364
2020-01-14 10:37:00,317.0394
2020-01-14 10:38:00,317.0129
2020-01-14 10:39:00,316.9767
2020-01-14 10:40:00,316.9837
2020-01-14 10:41:00,316.9318
2020-01-14 10:42:00,316.8655
2020-01-14 10:43:00,316.802
2020-01-14 10:44:00,316.785
2020-01-14 10:45:00,316.7639
2020-01-14 10:46:00,316.6942
2020-01-14 10:47:00,316.6088
2020-01-14 10:48:00,316.4957
2020-01-14 10:49:00,316.403
2020-01-14 10:50:00,316.2482
2020-01-14 10:51:00,316.0664
2020-01-14 10:52:00,315.905
2020-01-14 10:53:00,315.7117
2020-01-14 10:54:00,315.578
2020-01-14 10:55:00,315.4918
2020-01-14 10:56:00,315.3527
2020-01-14 10:57:00,315.361
2020-01-14 10:58:00,315.4341
2020-01-14 10:59:00,315.5021
2020-01-14 11:00:00,315.5572
2020-01-14 11:01:00,315.6343
2020-01-14 11:02:00,315.7078
2020-01-14 11:03:00,315.7258
2020-01-14 11:04:00,315.7689
2020-01-14 11:06:00,315.7781
2020-01-14 11:07:00,315.8506
2020-01-14 11:08:00,315.8749
2020-01-14 11:09:00,315.8938
2020-01-14 11:10:00,315.8819
2020-01-14 11:11:00,315.8459
2020-01-14 11:12:00,315.8202
2020-01-14 11:13:00,315.7955
2020-01-14 11:14:00,315.7521
2020-01-14 11:15:00,315.6938
2020-01-14 11:16:00,315.6529
2020-01-14 11:17:00,315.6067
2020-01-14 11:18:00,315.6067
2020-01-14 11:19:00,315.6163
2020-01-14 11:20:00,315.6238
2020-01-14 11:21:00,315.6036
2020-01-14 11:22:00,315.505
2020-01-14 11:23:00,315.4439
2020-01-14 11:24:00,315.4764
2020-01-14 11:25:00,315.4772
2020-01-14 11:26:00,315.4933
2020-01-14 11:27:00,315.4459
2020-01-14 11:28:00,315.4277
2020-01-14 11:29:00,315.3948
2020-01-14 11:30:00,315.3627
2020-01-14 11:31:00,315.3169
2020-01-14 11:32:00,315.2932
2020-01-14 11:33:00,315.2517
2020-01-14 11:34:00,315.2068
2020-01-14 11:35:00,315.2031
2020-01-14 11:36:00,315.2069
2020-01-14 11:37:00,315.2631
2020-01-14 11:38:00,315.2891
2020-01-14 11:39:00,315.342
2020-01-14 11:40:00,315.3942
2020-01-14 11:41:00,315.3866
2020-01-14 11:42:00,315.3218
2020-01-14 11:43:00,315.2347
2020-01-14 11:44:00,315.1448
2020-01-14 11:45:00,315.0815
2020-01-14 11:46:00,315.0589
2020-01-14 11:47:00,315.1103
2020-01-14 11:48:00,315.1358
2020-01-14 11:49:00,315.1812
2020-01-14 11:50:00,315.1965
2020-01-14 11:51:00,315.2902
2020-01-14 11:52:00,315.3724
2020-01-14 11:53:00,315.4331
2020-01-14 11:54:00,315.4652
2020-01-14 11:55:00,315.5263
2020-01-14 11:56:00,315.6256
2020-01-14 11:57:00,315.6937
2020-01-14 11:58:00,315.775
2020-01-14 11:59:00,315.8805
2020-01-14 12:00:00,316.0271
2020-01-14 12:01:00,316.0611
2020-01-14 12:02:00,316.1119
2020-01-14 12:03:00,316.1759
2020-01-14 12:04:00,316.2013
2020-01-14 12:05:00,316.2055
2020-01-14 12:06:00,316.2153
2020-01-14 12:07:00,316.1708
2020-01-14 12:08:00,316.115
2020-01-14 12:09:00,316.1043
2020-01-14 12:10:00,316.0878
2020-01-14 12:11:00,316.055
2020-01-14 12:12:00,316.0323
2020-01-14 12:13:00,316.0124
2020-01-14 12:14:00,315.9541
2020-01-14 12:15:00,315.9132
2020-01-14 12:16:00,315.8434
2020-01-14 12:17:00,315.7671
2020-01-14 12:18:00,315.7078
2020-01-14 12:19:00,315.6549
2020-01-14 12:20:00,315.6139
2020-01-14 12:21:00,315.5953
2020-01-14 12:22:00,315.5786
2020-01-14 12:23:00,315.5878
2020-01-14 12:24:00,315.5911
2020-01-14 12:25:00,315.6011
2020-01-14 12:26:00,315.6053
2020-01-14 12:27:00,315.5772
2020-01-14 12:28:00,315.5348
2020-01-14 12:29:00,315.4871
2020-01-14 12:30:00,315.4263
2020-01-14 12:31:00,315.3903
2020-01-14 12:32:00,315.3481
2020-01-14 12:33:00,315.3173
2020-01-14 12:34:00,315.2934
2020-01-14 12:35:00,315.2472
2020-01-14 12:36:00,315.2211
2020-01-14 12:37:00,315.2209
2020-01-14 12:38:00,315.2584
2020-01-14 12:39:00,315.297
2020-01-14 12:40:00,315.3266
2020-01-14 12:41:00,315.3229
2020-01-14 12:42:00,315.2883
2020-01-14 12:43:00,315.242
2020-01-14 12:44:00,315.2193
2020-01-14 12:45:00,315.1928
2020-01-14 12:46:00,315.181
2020-01-14 12:47:00,315.1736
2020-01-14 12:48:00,315.1242
2020-01-14 12:49:00,315.101
2020-01-14 12:50:00,315.0386
2020-01-14 12:51:00,314.9767
2020-01-14 12:52:00,314.953
2020-01-14 12:53:00,314.9279
2020-01-14 12:54:00,314.9106
2020-01-14 12:55:00,314.886
2020-01-14 12:56:00,314.8714
2020-01-14 12:57:00,314.8488
2020-01-14 12:58:00,314.8043
2020-01-14 12:59:00,314.7878
2020-01-14 13:00:00,314.7727
2020-01-14 13:01:00,314.831
2020-01-14 13:02:00,314.9072
2020-01-14 13:03:00,314.9986
2020-01-14 13:04:00,315.0545
2020-01-14 13:05:00,315.0735
2020-01-14 13:06:00,315.0727
2020-01-14 13:07:00,315.0899
2020-01-14 13:08:00,315.1699
2020-01-14 13:09:00,315.2377
2020-01-14 13:10:00,315.2767
2020-01-14 13:11:00,315.2885
2020-01-14 13:12:00,315.2611
2020-01-14 13:13:00,315.2497
2020-01-14 13:14:00,315.2131
2020-01-14 13:15:00,315.1815
2020-01-14 13:16:00,315.1773
2020-01-14 13:17:00,315.2224
2020-01-14 13:18:00,315.2374
2020-01-14 13:19:00,315.2535
2020-01-14 13:20:00,315.2494
2020-01-14 13:21:00,315.254
2020-01-14 13:22:00,315.2513
2020-01-14 13:23:00,315.2481
2020-01-14 13:24:00,315.2463
2020-01-14 13:25:00,315.2293
2020-01-14 13:26:00,315.2217
2020-01-14 13:27:00,315.2569
2020-01-14 13:28:00,315.2754
2020-01-14 13:29:00,315.3429
2020-01-14 13:30:00,315.3792
2020-01-14 13:31:00,315.4527
2020-01-14 13:32:00,315.5255
2020-01-14 13:33:00,315.5909
2020-01-14 13:34:00,315.6196
2020-01-14 13:35:00,315.6686
2020-01-14 13:36:00,315.6844
2020-01-14 13:37:00,315.4346
2020-01-14 13:38:00,315.2302
2020-01-14 13:39:00,315.1257
2020-01-14 13:44:00,314.8289
2020-01-14 13:45:00,314.6203
2020-01-14 13:46:00,314.4469
2020-01-14 13:47:00,314.3131
2020-01-14 13:48:00,314.2658
2020-01-14 13:49:00,314.1741
2020-01-14 13:50:00,314.2132
2020-01-14 13:51:00,314.2413
2020-01-14 13:52:00,314.1921
2020-01-14 13:53:00,314.0739
2020-01-14 13:54:00,313.9908
2020-01-14 13:55:00,313.8462
2020-01-14 13:56:00,313.6048
2020-01-14 13:57:00,313.6104
2020-01-14 13:58:00,313.6103
2020-01-14 13:59:00,313.6258
2020-01-14 14:00:00,313.5734
2020-01-14 14:01:00,313.5934
2020-01-14 14:02:00,313.644
2020-01-14 14:03:00,313.5565
2020-01-14 14:04:00,313.395
2020-01-14 14:05:00,313.3206
2020-01-14 14:06:00,313.2472
2020-01-14 14:07:00,313.1967
2020-01-14 14:08:00,313.2152
2020-01-14 14:09:00,313.0863
2020-01-14 14:10:00,313.0316
2020-01-14 14:11:00,312.9734
2020-01-14 14:12:00,312.8899
2020-01-14 14:13:00,312.8218
2020-01-14 14:14:00,312.6822
2020-01-14 14:15:00,312.6861
2020-01-14 14:16:00,312.8225
2020-01-14 14:17:00,312.8464
2020-01-14 14:18:00,312.8697
2020-01-14 14:19:00,312.8838
2020-01-14 14:20:00,312.9052
2020-01-14 14:21:00,312.8929
2020-01-14 14:22:00,312.8678
2020-01-14 14:23:00,312.9328
2020-01-14 14:24:00,312.9855
2020-01-14 14:25:00,313.0857
2020-01-14 14:26:00,313.1922
2020-01-14 14:27:00,313.3317
2020-01-14 14:28:00,313.47
2020-01-14 14:29:00,313.6099
2020-01-14 14:30:00,313.7388
2020-01-14 14:31:00,313.7858
2020-01-14 14:32:00,313.8387
2020-01-14 14:33:00,313.9691
2020-01-14 14:34:00,314.0526
2020-01-14 14:35:00,314.0967
2020-01-14 14:36:00,314.1219
2020-01-14 14:37:00,314.1504
2020-01-14 14:38:00,314.1858
2020-01-14 14:39:00,314.2471
2020-01-14 14:40:00,314.2855
2020-01-14 14:41:00,314.2954
2020-01-14 14:42:00,314.3386
2020-01-14 14:43:00,314.3278
2020-01-14 14:44:00,314.3994
2020-01-14 14:45:00,314.4551
2020-01-14 14:46:00,314.4895
2020-01-14 14:47:00,314.5449
2020-01-14 14:48:00,314.5931
2020-01-14 14:49:00,314.5857
2020-01-14 14:50:00,314.5311
2020-01-14 14:51:00,314.4797
2020-01-14 14:52:00,314.4066
2020-01-14 14:53:00,314.3651
2020-01-14 14:54:00,314.3491
2020-01-14 14:55:00,314.3157
2020-01-14 14:56:00,314.2811
2020-01-14 14:57:00,314.2331
2020-01-14 14:58:00,314.1413
2020-01-14 14:59:00,313.9899
2020-01-14 15:00:00,313.8833
2020-01-14 15:01:00,313.8599
2020-01-14 15:02:00,313.7382
2020-01-14 15:03:00,313.7141
2020-01-14 15:04:00,313.6799
2020-01-14 15:05:00,313.6332
2020-01-14 15:06:00,313.6161
2020-01-14 15:07:00,313.6392
2020-01-14 15:08:00,313.6338
2020-01-14 15:09:00,313.5889
2020-01-14 15:10:00,313.5304
2020-01-14 15:11:00,313.4837
2020-01-14 15:12:00,313.4028
2020-01-14 15:13:00,313.3267
2020-01-14 15:14:00,313.2696
2020-01-14 15:15:00,313.2497
2020-01-14 15:16:00,313.2298
2020-01-14 15:17:00,313.2598
2020-01-14 15:18:00,313.2932
2020-01-14 15:19:00,313.3258
2020-01-14 15:20:00,313.3156
2020-01-14 15:21:00,313.3522
2020-01-14 15:22:00,313.3758
2020-01-14 15:23:00,313.3856
2020-01-14 15:24:00,313.3888
2020-01-14 15:25:00,313.3913
2020-01-14 15:26:00,313.3532
2020-01-14 15:27:00,313.2803
2020-01-14 15:28:00,313.2794
2020-01-14 15:29:00,313.1868
2020-01-14 15:30:00,313.1328
2020-01-14 15:31:00,313.101
2020-01-14 15:32:00,313.1
2020-01-14 15:33:00,313.1178
2020-01-14 15:34:00,313.1192
2020-01-14 15:35:00,313.1016
2020-01-14 15:36:00,313.0968
2020-01-14 15:37:00,313.1264
2020-01-14 15:38:00,313.1805
2020-01-14 15:39:00,313.2135
2020-01-14 15:40:00,313.2261
2020-01-14 15:41:00,313.3003
2020-01-14 15:42:00,313.3669
2020-01-14 15:43:00,313.4809
2020-01-14 15:44:00,313.5674
2020-01-14 15:45:00,313.6555
2020-01-14 15:46:00,313.6921
2020-01-14 15:47:00,313.7976
2020-01-14 15:48:00,313.8562
2020-01-14 15:49:00,313.8526
2020-01-14 15:50:00,313.7609
2020-01-14 15:51:00,313.5529
2020-01-14 15:52:00,313.3337
2020-01-14 15:53:00,313.1862
2020-01-14 15:54:00,313.0459
2020-01-14 15:55:00,312.9269
2020-01-14 15:56:00,312.8609
2020-01-14 15:57:00,312.7885
2020-01-14 15:58:00,312.711
2020-01-14 15:59:00,312.6508
2020-01-14 16:00:00,312.6595
2020-01-15 09:31:00,312.5643
2020-01-15 09:32:00,312.6411
2020-01-15 09:33:00,312.7231
2020-01-15 09:34:00,312.8024
2020-01-15 09:35:00,312.8774
2020-01-15 09:36:00,313.0802
2020-01-15 09:37:00,313.278
2020-01-15 09:38:00,313.4273
2020-01-15 09:39:00,313.4701
2020-01-15 09:40:00,313.6055
2020-01-15 09:41:00,313.6678
2020-01-15 09:42:00,313.7083
2020-01-15 09:43:00,313.6575
2020-01-15 09:44:00,313.6936
2020-01-15 09:45:00,313.6795
2020-01-15 09:46:00,313.6025
2020-01-15 09:47:00,313.602
2020-01-15 09:48:00,313.6054
2020-01-15 09:49:00,313.5815
