date,ADX
2020-01-13 14:07:00,6.0257
2020-01-13 14:08:00,6.0735
2020-01-13 14:09:00,6.0761
2020-01-13 14:10:00,6.0786
2020-01-13 14:11:00,6.0374
2020-01-13 14:12:00,5.9754
2020-01-13 14:13:00,5.9038
2020-01-13 14:14:00,5.8092
2020-01-13 14:15:00,5.7574
2020-01-13 14:16:00,5.7062
2020-01-13 14:17:00,5.6343
2020-01-13 14:18:00,5.58
2020-01-13 14:19:00,5.5267
2020-01-13 14:20:00,5.4527
2020-01-13 14:21:00,5.3652
2020-01-13 14:22:00,5.279
2020-01-13 14:23:00,5.1946
2020-01-13 14:24:00,5.1115
2020-01-13 14:25:00,5.0299
2020-01-13 14:26:00,4.9495
2020-01-13 14:27:00,4.9591
2020-01-13 14:28:00,4.9685
2020-01-13 14:29:00,4.9538
2020-01-13 14:30:00,4.9394
2020-01-13 14:31:00,4.8779
2020-01-13 14:32:00,4.8174
2020-01-13 14:33:00,4.7578
2020-01-13 14:34:00,4.6993
2020-01-13 14:35:00,4.6418
2020-01-13 14:36:00,4.6554
2020-01-13 14:37:00,4.6688
2020-01-13 14:38:00,4.7048
2020-01-13 14:39:00,4.7272
2020-01-13 14:40:00,4.7492
2020-01-13 14:41:00,4.7114
2020-01-13 14:42:00,4.6742
2020-01-13 14:43:00,4.6376
2020-01-13 14:44:00,4.57
2020-01-13 14:45:00,4.5034
2020-01-13 14:46:00,4.4379
2020-01-13 14:47:00,4.4481
2020-01-13 14:48:00,4.4818
2020-01-13 14:49:00,4.5149
2020-01-13 14:50:00,4.5204
2020-01-13 14:51:00,4.55
2020-01-13 14:52:00,4.5332
2020-01-13 14:53:00,4.4831
2020-01-13 14:54:00,4.4086
2020-01-13 14:55:00,4.3606
2020-01-13 14:56:00,4.3383
2020-01-13 14:57:00,4.2996
2020-01-13 14:58:00,4.3344
2020-01-13 14:59:00,4.3685
2020-01-13 15:00:00,4.4257
2020-01-13 15:01:00,4.4283
2020-01-13 15:02:00,4.4309
2020-01-13 15:03:00,4.4334
2020-01-13 15:04:00,4.4843
2020-01-13 15:05:00,4.6028
2020-01-13 15:06:00,4.7193
2020-01-13 15:07:00,4.7786
2020-01-13 15:08:00,4.837
2020-01-13 15:09:00,4.8943
2020-01-13 15:10:00,4.9508
2020-01-13 15:11:00,5.0533
2020-01-13 15:12:00,5.177
2020-01-13 15:13:00,5.2416
2020-01-13 15:14:00,5.3052
2020-01-13 15:15:00,5.3795
2020-01-13 15:16:00,5.4988
2020-01-13 15:17:00,5.6161
2020-01-13 15:18:00,5.7024
2020-01-13 15:19:00,5.758
2020-01-13 15:20:00,5.7298
2020-01-13 15:21:00,5.7478
2020-01-13 15:22:00,5.7886
2020-01-13 15:23:00,5.8743
2020-01-13 15:24:00,5.9431
2020-01-13 15:25:00,6.0108
2020-01-13 15:26:00,6.0494
2020-01-13 15:27:00,6.0873
2020-01-13 15:28:00,6.0302
2020-01-13 15:29:00,5.9741
2020-01-13 15:30:00,5.9675
2020-01-13 15:31:00,5.961
2020-01-13 15:32:00,5.9787
2020-01-13 15:33:00,5.9961
2020-01-13 15:34:00,5.9854
2020-01-13 15:35:00,5.975
2020-01-13 15:36:00,5.91
2020-01-13 15:37:00,5.8715
2020-01-13 15:38:00,5.8337
2020-01-13 15:39:00,5.822
2020-01-13 15:40:00,5.7692
2020-01-13 15:41:00,5.7171
2020-01-13 15:42:00,5.7653
2020-01-13 15:43:00,5.8359
2020-01-13 15:44:00,5.9507
2020-01-13 15:45:00,6.0636
2020-01-13 15:46:00,6.197
2020-01-13 15:47:00,6.3716
2020-01-13 15:48:00,6.5432
2020-01-13 15:49:00,6.6674
2020-01-13 15:50:00,6.7894
2020-01-13 15:51:00,6.9318
2020-01-13 15:52:00,6.9845
2020-01-13 15:53:00,7.0363
2020-01-13 15:54:00,7.1216
2020-01-13 15:55:00,7.2168
2020-01-13 15:56:00,7.3963
2020-01-13 15:57:00,7.5728
2020-01-13 15:58:00,7.7314
2020-01-13 15:59:00,7.8874
2020-01-13 16:00:00,8.0622
2020-01-14 09:31:00,7.9656
2020-01-14 09:32:00,7.9931
2020-01-14 09:33:00,8.02
2020-01-14 09:34:00,8.194
2020-01-14 09:35:00,8.365
2020-01-14 09:36:00,8.3757
2020-01-14 09:37:00,8.2379
2020-01-14 09:38:00,8.101
2020-01-14 09:39:00,7.9894
2020-01-14 09:40:00,7.8583
2020-01-14 09:41:00,7.8991
2020-01-14 09:42:00,7.9868
2020-01-14 09:43:00,8.1216
2020-01-14 09:44:00,8.2656
2020-01-14 09:45:00,8.3139
2020-01-14 09:46:00,8.3614
2020-01-14 09:47:00,8.3705
2020-01-14 09:48:00,8.4238
2020-01-14 09:49:00,8.5437
2020-01-14 09:50:00,8.7447
2020-01-14 09:51:00,8.9269
2020-01-14 09:52:00,9.22
2020-01-14 09:53:00,9.5081
2020-01-14 09:54:00,9.8234
