date,CCI
2020-01-08 10:30:00,61.3561
2020-01-08 10:31:00,24.4319
2020-01-08 10:32:00,29.7668
2020-01-08 10:33:00,74.5562
2020-01-08 10:34:00,1.2884
2020-01-08 10:35:00,-13.2215
2020-01-08 10:36:00,-88.9667
2020-01-08 10:37:00,-66.6356
2020-01-08 10:38:00,-101.7361
2020-01-08 10:39:00,-103.5585
2020-01-08 10:40:00,-89.4879
2020-01-08 10:41:00,-97.0831
2020-01-08 10:42:00,-130.6015
2020-01-08 10:43:00,-118.9707
2020-01-08 10:44:00,-124.713
2020-01-08 10:45:00,-197.5244
2020-01-08 10:46:00,-198.0981
2020-01-08 10:47:00,-180.2946
2020-01-08 10:48:00,-162.2437
2020-01-08 10:49:00,-273.7884
2020-01-08 10:50:00,-271.3675
2020-01-08 10:51:00,-223.9006
2020-01-08 10:52:00,-195.8221
2020-01-08 10:53:00,-167.973
2020-01-08 10:54:00,-135.5119
2020-01-08 10:55:00,-122.5094
2020-01-08 10:56:00,-128.1151
2020-01-08 10:57:00,-147.589
2020-01-08 10:58:00,-111.9958
2020-01-08 10:59:00,-94.6981
2020-01-08 11:00:00,-112.1018
2020-01-08 11:01:00,-125.5859
2020-01-08 11:02:00,-147.416
2020-01-08 11:03:00,-123.9611
2020-01-08 11:04:00,-126.3067
2020-01-08 11:05:00,-85.1206
2020-01-08 11:06:00,-68.1386
2020-01-08 11:07:00,-52.1375
2020-01-08 11:08:00,-30.8051
2020-01-08 11:09:00,-9.1052
2020-01-08 11:10:00,2.4679
2020-01-08 11:11:00,14.6281
2020-01-08 11:12:00,12.3995
2020-01-08 11:13:00,7.1542
2020-01-08 11:14:00,12.0008
2020-01-08 11:17:00,66.9372
2020-01-08 11:18:00,91.9278
2020-01-08 11:19:00,103.2753
2020-01-08 11:21:00,101.8684
2020-01-08 11:22:00,80.5503
2020-01-08 11:23:00,68.7715
2020-01-08 11:24:00,77.495
2020-01-08 11:25:00,74.669
2020-01-08 11:26:00,69.8169
2020-01-08 11:27:00,61.3711
2020-01-08 11:28:00,40.409
2020-01-08 11:29:00,88.0896
2020-01-08 11:30:00,232.4578
2020-01-08 11:31:00,200.6341
2020-01-08 11:32:00,160.498
2020-01-08 11:33:00,127.2458
2020-01-08 11:34:00,124.6654
2020-01-08 11:35:00,147.5804
2020-01-08 11:36:00,158.3149
2020-01-08 11:37:00,214.9514
2020-01-08 11:38:00,224.0184
2020-01-08 11:41:00,347.5728
2020-01-08 11:42:00,326.0953
2020-01-08 11:43:00,311.8367
2020-01-08 11:44:00,261.5514
2020-01-08 11:45:00,234.7512
2020-01-08 11:46:00,211.7247
2020-01-08 11:47:00,175.5406
2020-01-08 11:48:00,156.2645
2020-01-08 11:49:00,164.4594
2020-01-08 11:50:00,160.4745
2020-01-08 11:51:00,151.9097
2020-01-08 11:52:00,154.1859
2020-01-08 11:53:00,148.9282
2020-01-08 11:54:00,140.6283
2020-01-08 11:55:00,141.2548
2020-01-08 11:56:00,132.4627
2020-01-08 11:57:00,117.5257
2020-01-08 11:58:00,108.1475
2020-01-08 11:59:00,109.5156
2020-01-08 12:00:00,108.881
2020-01-08 12:01:00,116.9149
2020-01-08 12:02:00,130.0928
2020-01-08 12:03:00,126.4415
2020-01-08 12:04:00,122.82
2020-01-08 12:05:00,122.3575
2020-01-08 12:06:00,130.7159
2020-01-08 12:07:00,124.0468
2020-01-08 12:08:00,123.51
2020-01-08 12:09:00,131.6157
2020-01-08 12:10:00,132.2714
2020-01-08 12:11:00,133.0232
2020-01-08 12:12:00,124.3461
2020-01-08 12:13:00,115.8053
2020-01-08 12:14:00,114.5976
2020-01-08 12:15:00,117.6839
2020-01-08 12:16:00,122.1302
2020-01-08 12:17:00,117.8523
2020-01-08 12:18:00,124.4658
2020-01-08 12:19:00,128.4901
2020-01-08 12:20:00,138.3082
2020-01-08 12:21:00,143.4717
2020-01-08 12:22:00,143.4045
2020-01-08 12:23:00,153.6404
2020-01-08 12:24:00,154.5435
2020-01-08 12:25:00,137.0948
2020-01-08 12:26:00,129.8732
2020-01-08 12:27:00,123.7026
2020-01-08 12:28:00,136.4487
2020-01-08 12:29:00,140.7874
2020-01-08 12:30:00,143.605
2020-01-08 12:31:00,156.9848
2020-01-08 12:32:00,165.3191
2020-01-08 12:33:00,167.2586
2020-01-08 12:34:00,156.772
2020-01-08 12:35:00,133.7397
2020-01-08 12:36:00,111.6263
2020-01-08 12:37:00,88.2661
2020-01-08 12:38:00,77.7811
2020-01-08 12:39:00,59.7903
2020-01-08 12:40:00,68.6869
2020-01-08 12:41:00,62.8392
2020-01-08 12:42:00,66.9429
2020-01-08 12:43:00,82.972
2020-01-08 12:44:00,89.5234
2020-01-08 12:45:00,88.4531
2020-01-08 12:46:00,96.4342
2020-01-08 12:47:00,96.3948
2020-01-08 12:48:00,101.3812
2020-01-08 12:49:00,105.144
2020-01-08 12:50:00,94.0117
2020-01-08 12:51:00,81.4954
2020-01-08 12:52:00,92.2994
2020-01-08 12:53:00,89.9534
2020-01-08 12:54:00,90.2206
2020-01-08 12:55:00,92.1466
2020-01-08 12:56:00,87.8166
2020-01-08 12:57:00,89.0739
2020-01-08 12:58:00,88.2123
2020-01-08 12:59:00,97.6643
2020-01-08 13:00:00,90.7106
2020-01-08 13:01:00,91.4337
2020-01-08 13:02:00,86.5626
2020-01-08 13:03:00,71.2961
2020-01-08 13:04:00,66.0522
2020-01-08 13:05:00,62.047
2020-01-08 13:06:00,69.2598
2020-01-08 13:07:00,82.2813
2020-01-08 13:08:00,80.9584
2020-01-08 13:09:00,90.4025
2020-01-08 13:10:00,95.9724
2020-01-08 13:11:00,76.5134
2020-01-08 13:12:00,72.8276
2020-01-08 13:13:00,80.3494
2020-01-08 13:14:00,97.0731
2020-01-08 13:15:00,120.3166
2020-01-08 13:16:00,106.7217
2020-01-08 13:17:00,76.2009
2020-01-08 13:18:00,48.2005
2020-01-08 13:19:00,43.3953
2020-01-08 13:20:00,39.0934
2020-01-08 13:21:00,23.2397
2020-01-08 13:22:00,-2.1276
2020-01-08 13:23:00,14.8545
2020-01-08 13:24:00,14.9561
2020-01-08 13:25:00,21.4487
2020-01-08 13:26:00,46.5634
2020-01-08 13:27:00,98.825
2020-01-08 13:28:00,124.0416
2020-01-08 13:29:00,123.52
2020-01-08 13:30:00,115.7659
2020-01-08 13:31:00,110.3021
2020-01-08 13:32:00,121.652
2020-01-08 13:33:00,146.9771
2020-01-08 13:34:00,176.1655
2020-01-08 13:35:00,133.8516
2020-01-08 13:36:00,105.0899
2020-01-08 13:37:00,123.3026
2020-01-08 13:38:00,119.3683
2020-01-08 13:39:00,98.9323
2020-01-08 13:40:00,112.5816
2020-01-08 13:41:00,101.0788
2020-01-08 13:42:00,105.7486
2020-01-08 13:43:00,120.4471
2020-01-08 13:44:00,134.9243
2020-01-08 13:45:00,126.5488
2020-01-08 13:46:00,61.201
2020-01-08 13:47:00,63.1665
2020-01-08 13:48:00,51.3135
2020-01-08 13:49:00,21.9586
2020-01-08 13:50:00,-9.6664
2020-01-08 13:51:00,12.7824
2020-01-08 13:52:00,24.7786
2020-01-08 13:53:00,-5.4603
2020-01-08 13:54:00,-14.3462
2020-01-08 13:55:00,-12.6929
2020-01-08 13:56:00,8.7635
2020-01-08 13:57:00,-6.9956
2020-01-08 13:58:00,-51.4505
2020-01-08 13:59:00,-86.7669
2020-01-08 14:00:00,-102.5633
2020-01-08 14:01:00,-89.157
2020-01-08 14:02:00,-104.3897
2020-01-08 14:03:00,-90.7346
2020-01-08 14:04:00,-58.1841
2020-01-08 14:05:00,-73.9378
2020-01-08 14:06:00,-43.0242
2020-01-08 14:07:00,5.7356
2020-01-08 14:08:00,18.8602
2020-01-08 14:09:00,31.419
2020-01-08 14:10:00,19.1087
2020-01-08 14:11:00,0.4294
2020-01-08 14:12:00,16.3488
2020-01-08 14:13:00,20.0492
2020-01-08 14:14:00,31.9241
2020-01-08 14:15:00,18.2303
2020-01-08 14:16:00,26.5368
2020-01-08 14:17:00,61.7134
2020-01-08 14:18:00,45.2741
2020-01-08 14:19:00,11.2395
2020-01-08 14:20:00,-7.6424
2020-01-08 14:21:00,-10.5747
2020-01-08 14:22:00,-16.5905
2020-01-08 14:23:00,6.9328
