date,1. open,2. high,3. low,4. close,5. volume
2020-01-13 11:43:00,509.59,509.8032,509.2,509.34,48309.0
2020-01-13 11:44:00,509.3488,509.82,509.2,509.68,45690.0
2020-01-13 11:45:00,509.5169,509.69,508.11,508.474,86178.0
2020-01-13 11:46:00,508.29,509.2208,507.9,508.9378,67336.0
2020-01-13 11:47:00,508.89,509.14,508.02,508.235,58229.0
2020-01-13 11:48:00,508.1951,509.43,508.0,509.265,86949.0
2020-01-13 11:49:00,509.21,509.21,508.7,509.1494,25870.0
2020-01-13 11:50:00,509.1664,509.6454,508.7145,509.0564,42693.0
2020-01-13 11:51:00,509.01,509.1,508.5,508.71,34206.0
2020-01-13 11:52:00,508.76,508.99,508.27,508.4801,30030.0
2020-01-13 11:53:00,508.35,508.65,508.0,508.535,39587.0
2020-01-13 11:54:00,508.5187,508.9774,508.38,508.76,18541.0
2020-01-13 11:57:00,508.8861,509.43,508.8,509.2618,99938.0
2020-01-13 11:58:00,509.21,509.79,509.0061,509.3614,48640.0
2020-01-13 11:59:00,509.38,509.89,509.2201,509.8,37317.0
2020-01-13 12:00:00,509.9,510.03,509.45,509.71,79875.0
2020-01-13 12:01:00,509.67,510.0,509.38,509.8411,43183.0
2020-01-13 12:02:00,509.8777,511.24,509.8777,511.17,165244.0
2020-01-13 12:03:00,511.0,512.2,511.0,511.99,124659.0
2020-01-13 12:04:00,511.98,514.9,511.8,514.65,238397.0
2020-01-13 12:05:00,514.7715,515.4154,513.994,514.7115,133346.0
2020-01-13 12:06:00,514.6475,515.2832,514.2222,514.3014,104986.0
2020-01-13 12:07:00,514.35,514.49,513.23,513.65,67036.0
2020-01-13 12:08:00,513.7,514.38,513.7,513.86,67827.0
2020-01-13 12:09:00,513.8923,514.34,513.5233,514.31,55529.0
2020-01-13 12:10:00,514.2834,515.0,514.2732,514.859,110621.0
2020-01-13 12:11:00,514.9585,516.9398,514.7879,516.3186,132348.0
2020-01-13 12:12:00,516.3792,517.88,516.02,517.5011,161149.0
2020-01-13 12:13:00,517.48,518.39,517.225,518.21,163376.0
2020-01-13 12:14:00,518.08,518.8,517.2,517.61,155618.0
2020-01-13 12:15:00,517.88,518.26,517.06,517.13,118861.0
2020-01-13 12:16:00,517.14,517.75,516.7,517.55,90709.0
2020-01-13 12:17:00,517.48,518.85,516.52,516.8,119080.0
2020-01-13 12:18:00,516.97,517.36,516.41,516.68,56975.0
2020-01-13 12:19:00,516.7,518.39,516.6301,518.09,85144.0
2020-01-13 12:20:00,518.2741,519.2619,518.231,518.357,99014.0
2020-01-13 12:21:00,518.3184,518.889,518.1083,518.3284,73435.0
2020-01-13 12:22:00,518.09,519.0,518.09,518.3106,119496.0
2020-01-13 12:23:00,518.5591,518.6299,517.5,517.9385,77970.0
2020-01-13 12:24:00,517.94,518.06,517.0,517.39,71264.0
2020-01-13 12:25:00,517.39,517.65,516.27,516.6368,57407.0
2020-01-13 12:26:00,516.6828,517.0,515.75,515.983,90743.0
2020-01-13 12:27:00,516.0497,516.8804,516.0095,516.2611,73281.0
2020-01-13 12:28:00,516.268,516.91,516.0,516.42,46903.0
2020-01-13 12:29:00,516.5893,517.054,516.2232,516.3803,58929.0
2020-01-13 12:30:00,516.51,516.95,515.61,515.7741,51267.0
2020-01-13 12:31:00,515.6767,516.5021,515.3009,515.6367,86234.0
2020-01-13 12:32:00,515.805,516.6866,515.7572,515.9016,34630.0
2020-01-13 12:33:00,516.0,516.93,516.0,516.93,54130.0
2020-01-13 12:34:00,516.66,517.217,516.6001,516.8117,50930.0
2020-01-13 12:35:00,516.82,517.42,516.61,516.94,31808.0
2020-01-13 12:36:00,516.9207,516.9207,516.24,516.4665,33201.0
2020-01-13 12:37:00,516.5436,516.825,516.22,516.37,24078.0
2020-01-13 12:38:00,516.4887,516.86,516.3,516.78,44722.0
2020-01-13 12:39:00,516.68,517.69,516.68,517.39,76366.0
2020-01-13 12:40:00,517.2545,517.8581,517.0001,517.36,61961.0
2020-01-13 12:41:00,517.3517,517.5,516.41,516.43,43185.0
2020-01-13 12:42:00,516.48,516.89,516.32,516.5978,31917.0
2020-01-13 12:43:00,516.5958,517.23,516.37,516.5989,38279.0
2020-01-13 12:44:00,516.63,516.9875,515.64,515.8592,65168.0
2020-01-13 12:45:00,515.8538,516.2856,515.33,515.8075,49366.0
2020-01-13 12:46:00,515.89,516.31,515.76,516.03,28829.0
2020-01-13 12:47:00,516.046,516.82,516.02,516.7967,30037.0
2020-01-13 12:48:00,516.78,517.2,516.5945,516.6762,43956.0
2020-01-13 12:49:00,516.5834,517.35,516.5,516.65,53753.0
2020-01-13 12:50:00,516.645,517.08,516.6212,516.9,20314.0
2020-01-13 12:51:00,516.85,517.1399,516.5,516.9695,24967.0
2020-01-13 12:52:00,516.9749,517.1,516.52,516.77,24110.0
2020-01-13 12:53:00,516.8172,517.3,516.52,516.804,27188.0
2020-01-13 12:54:00,516.7536,517.7012,516.6301,517.0103,36877.0
2020-01-13 12:55:00,517.015,517.35,516.5,516.7352,33807.0
2020-01-13 12:56:00,516.59,516.85,516.2,516.7909,25193.0
2020-01-13 12:57:00,516.8007,517.08,516.57,516.7082,21131.0
2020-01-13 12:58:00,516.655,516.9781,516.4,516.8375,20475.0
2020-01-13 12:59:00,516.79,518.31,516.77,518.31,73005.0
2020-01-13 13:00:00,518.35,518.41,517.32,517.68,35193.0
2020-01-13 13:01:00,517.6824,518.6,517.4601,518.475,60004.0
2020-01-13 13:02:00,518.4581,518.58,517.77,517.8822,29690.0
2020-01-13 13:03:00,517.86,518.29,517.86,518.23,29271.0
2020-01-13 13:04:00,518.21,518.58,517.92,518.5,46321.0
2020-01-13 13:05:00,518.5803,518.77,518.36,518.6099,50029.0
2020-01-13 13:06:00,518.5256,518.64,517.73,517.99,52674.0
2020-01-13 13:07:00,518.04,518.4099,517.7,518.33,22331.0
2020-01-13 13:08:00,518.3828,518.73,518.36,518.5016,49921.0
2020-01-13 13:09:00,518.71,518.97,518.51,518.94,42270.0
2020-01-13 13:10:00,518.7575,519.85,518.64,519.79,120064.0
2020-01-13 13:11:00,519.6205,520.2101,519.3093,519.3185,54245.0
2020-01-13 13:12:00,519.36,519.83,519.3,519.6601,55951.0
2020-01-13 13:13:00,519.839,520.3301,519.5994,519.6417,42888.0
2020-01-13 13:14:00,519.6175,519.91,519.45,519.675,46357.0
2020-01-13 13:15:00,519.7151,520.2198,519.3089,519.3552,49082.0
2020-01-13 13:16:00,519.4426,519.4426,518.43,518.55,56696.0
2020-01-13 13:17:00,518.635,518.93,518.28,518.72,30173.0
2020-01-13 13:18:00,518.7987,519.5,518.7799,519.2435,31783.0
2020-01-13 13:19:00,519.3,519.72,518.81,518.97,41439.0
2020-01-13 13:20:00,519.09,519.35,518.9,519.13,45209.0
2020-01-13 13:21:00,519.04,519.5,518.89,519.24,25692.0
2020-01-13 13:22:00,519.23,519.83,519.23,519.545,38742.0
2020-01-13 13:23:00,519.58,519.75,519.34,519.4,36612.0
2020-01-13 13:24:00,519.34,519.4,519.1,519.3,26249.0
2020-01-13 13:25:00,519.2625,519.61,519.14,519.3677,29061.0
2020-01-13 13:26:00,519.3935,519.5,518.67,518.81,32278.0
2020-01-13 13:27:00,518.7102,519.2197,517.9473,517.9875,62588.0
2020-01-13 13:28:00,517.91,518.21,517.7,517.85,36378.0
2020-01-13 13:29:00,517.8504,517.91,517.2,517.6487,52029.0
2020-01-13 13:30:00,517.53,518.38,517.5,518.38,30340.0
2020-01-13 13:31:00,518.08,518.277,517.41,517.43,21808.0
2020-01-13 13:32:00,517.43,517.6023,516.7,516.7214,52881.0
2020-01-13 13:33:00,516.82,517.4099,516.44,517.21,42858.0
2020-01-13 13:34:00,517.33,517.6292,517.1523,517.497,20609.0
2020-01-13 13:35:00,517.385,517.3886,516.5,516.56,20694.0
2020-01-13 13:36:00,516.56,516.7373,515.72,515.98,65574.0
2020-01-13 13:37:00,515.84,516.07,515.6338,516.0186,42020.0
2020-01-13 13:38:00,515.88,515.99,515.15,515.15,41645.0
2020-01-13 13:39:00,515.21,515.88,514.62,514.63,94360.0
2020-01-13 13:40:00,514.76,515.4881,514.74,515.12,44094.0
2020-01-13 13:41:00,515.2217,516.17,514.94,515.85,57924.0
2020-01-13 13:42:00,515.7,516.81,515.7,516.59,46980.0
2020-01-13 13:43:00,516.63,517.46,516.621,517.34,53932.0
2020-01-13 13:44:00,517.4736,517.9614,516.7002,516.8182,57481.0
2020-01-13 13:45:00,516.742,516.9043,515.82,515.85,41607.0
2020-01-13 13:46:00,516.0,516.5111,515.93,516.403,25797.0
2020-01-13 13:47:00,516.3786,516.9692,516.3093,516.3336,20271.0
2020-01-13 13:48:00,516.4,516.95,516.39,516.79,37457.0
2020-01-13 13:49:00,516.78,517.21,516.62,517.18,34562.0
2020-01-13 13:50:00,517.1004,517.21,516.4421,516.5097,36319.0
2020-01-13 13:51:00,516.59,516.95,516.04,516.1,34476.0
2020-01-13 13:52:00,516.1,516.94,516.0168,516.637,26352.0
2020-01-13 13:53:00,516.73,517.0,516.53,516.7282,15154.0
2020-01-13 13:54:00,516.74,517.15,516.25,516.49,22964.0
2020-01-13 13:55:00,516.4492,516.87,516.34,516.34,33807.0
2020-01-13 13:56:00,516.48,516.76,516.28,516.4016,15552.0
2020-01-13 13:57:00,516.4054,517.1074,516.1466,516.3984,42703.0
2020-01-13 13:58:00,516.4,516.41,515.27,515.38,50750.0
2020-01-13 13:59:00,515.435,515.6775,515.26,515.371,21157.0
2020-01-13 14:00:00,515.4,515.66,514.83,515.19,62664.0
2020-01-13 14:01:00,515.27,516.09,515.27,515.76,45041.0
2020-01-13 14:02:00,515.7387,516.0,515.51,515.875,27909.0
2020-01-13 14:03:00,515.9615,516.9765,515.9459,516.2824,60331.0
2020-01-13 14:04:00,516.36,516.43,516.0,516.295,45708.0
2020-01-13 14:05:00,516.3196,516.5,515.85,516.25,30579.0
2020-01-13 14:06:00,516.205,516.43,515.84,516.09,32683.0
2020-01-13 14:07:00,516.02,516.07,515.619,515.75,22563.0
2020-01-13 14:08:00,515.74,516.3933,515.56,516.1773,29141.0
2020-01-13 14:09:00,516.1455,517.28,516.1455,517.2,63857.0
2020-01-13 14:10:00,517.165,517.8499,517.05,517.45,59065.0
2020-01-13 14:11:00,517.4491,518.19,517.12,517.33,59612.0
2020-01-13 14:12:00,517.36,517.6,517.16,517.47,25223.0
2020-01-13 14:13:00,517.4928,517.59,517.1,517.4684,30673.0
2020-01-13 14:14:00,517.4,517.9,517.21,517.86,23236.0
2020-01-13 14:15:00,517.78,517.88,517.2,517.32,30874.0
2020-01-13 14:16:00,517.31,517.6393,517.1578,517.63,25927.0
2020-01-13 14:17:00,517.5654,517.82,517.29,517.5148,22071.0
2020-01-13 14:18:00,517.4949,517.83,517.4,517.6154,24261.0
2020-01-13 14:19:00,517.68,518.45,517.6291,517.9317,56342.0
2020-01-13 14:20:00,517.88,518.07,517.4296,517.735,29382.0
2020-01-13 14:21:00,517.7646,518.2,517.67,517.8,23190.0
2020-01-13 14:22:00,517.8,517.9,517.11,517.53,30012.0
2020-01-13 14:23:00,517.4187,517.94,516.52,516.54,44578.0
2020-01-13 14:24:00,516.74,516.98,516.15,516.16,24167.0
2020-01-13 14:25:00,516.27,516.625,516.06,516.1,35362.0
2020-01-13 14:26:00,516.07,516.49,516.0,516.27,21580.0
2020-01-13 14:27:00,516.2407,517.11,516.2407,516.66,38161.0
2020-01-13 14:28:00,516.79,517.0837,516.3,516.58,32871.0
2020-01-13 14:29:00,516.695,516.94,516.5,516.9043,14293.0
2020-01-13 14:30:00,516.91,517.3,516.91,517.1205,28334.0
2020-01-13 14:31:00,517.24,517.33,516.76,516.98,17990.0
2020-01-13 14:32:00,516.73,517.5,516.73,517.47,34438.0
2020-01-13 14:33:00,517.38,517.78,517.1,517.505,36528.0
2020-01-13 14:34:00,517.5,517.97,517.25,517.6681,35173.0
2020-01-13 14:35:00,517.68,517.99,517.6743,517.8249,36108.0
2020-01-13 14:36:00,517.75,518.13,517.5,517.8018,37788.0
2020-01-13 14:37:00,517.7596,517.7744,517.2301,517.53,15295.0
2020-01-13 14:38:00,517.41,517.702,517.27,517.702,13895.0
2020-01-13 14:39:00,517.6,518.0,517.52,517.845,22060.0
2020-01-13 14:40:00,517.75,517.87,517.43,517.61,19610.0
2020-01-13 14:41:00,517.74,518.0,517.72,517.89,29204.0
2020-01-13 14:42:00,517.8399,517.9,517.45,517.45,22701.0
2020-01-13 14:43:00,517.62,517.69,516.94,517.18,55077.0
2020-01-13 14:44:00,517.3,517.45,517.1,517.17,25878.0
2020-01-13 14:45:00,517.12,517.48,517.02,517.02,25165.0
2020-01-13 14:46:00,517.1145,517.1302,516.3301,516.59,39576.0
2020-01-13 14:47:00,516.7084,516.94,516.3305,516.7684,26529.0
2020-01-13 14:48:00,516.81,517.46,516.8,517.13,28181.0
2020-01-13 14:49:00,517.1808,517.1808,516.75,516.9693,14256.0
2020-01-13 14:50:00,517.05,517.52,517.028,517.52,24154.0
2020-01-13 14:51:00,517.4306,517.88,517.2,517.88,40825.0
2020-01-13 14:52:00,517.88,518.27,517.6107,518.23,49788.0
2020-01-13 14:53:00,518.172,518.71,518.11,518.2724,86710.0
2020-01-13 14:54:00,518.25,518.95,518.25,518.9248,60208.0
2020-01-13 14:55:00,518.8884,518.94,518.01,518.28,57528.0
2020-01-13 14:56:00,518.4253,518.88,518.21,518.7875,32601.0
2020-01-13 14:57:00,518.9,518.95,518.15,518.2157,40557.0
2020-01-13 14:58:00,518.21,518.49,517.88,518.27,37083.0
2020-01-13 14:59:00,518.2538,518.34,517.9,518.12,21282.0
2020-01-13 15:00:00,518.22,518.25,517.69,517.86,21088.0
2020-01-13 15:01:00,517.87,518.05,517.79,517.98,28784.0
2020-01-13 15:02:00,517.9175,518.05,517.76,517.8629,23940.0
2020-01-13 15:03:00,517.9,518.25,517.855,518.15,21758.0
2020-01-13 15:04:00,518.1527,518.6,517.82,518.3,49346.0
2020-01-13 15:05:00,518.233,518.28,517.88,518.175,35379.0
2020-01-13 15:06:00,518.1875,518.3796,517.8835,517.8835,23203.0
2020-01-13 15:07:00,517.88,518.18,517.84,518.05,32747.0
2020-01-13 15:08:00,518.09,518.24,517.77,517.787,33709.0
2020-01-13 15:09:00,517.84,517.9831,517.2501,517.3136,33008.0
2020-01-13 15:10:00,517.315,517.55,516.8,516.9101,42993.0
2020-01-13 15:11:00,516.9597,517.1,516.76,516.9,41784.0
2020-01-13 15:12:00,516.77,517.4499,516.77,516.855,26272.0
2020-01-13 15:13:00,516.825,517.09,515.85,516.025,62346.0
2020-01-13 15:14:00,515.89,516.41,515.84,516.39,47936.0
2020-01-13 15:15:00,516.31,516.69,516.01,516.4,40619.0
2020-01-13 15:16:00,516.4481,517.03,516.4481,516.6928,38963.0
2020-01-13 15:17:00,516.72,517.25,516.56,517.0361,40272.0
2020-01-13 15:18:00,517.08,517.7483,517.0196,517.55,57810.0
2020-01-13 15:19:00,517.62,517.79,517.4,517.72,50147.0
2020-01-13 15:20:00,517.7316,518.2881,517.3072,517.3916,57867.0
2020-01-13 15:21:00,517.4274,517.4274,516.935,517.26,26388.0
2020-01-13 15:22:00,517.1797,517.88,517.04,517.8209,49235.0
2020-01-13 15:23:00,517.787,517.96,517.55,517.63,40137.0
2020-01-13 15:24:00,517.65,518.4,517.65,518.07,75866.0
2020-01-13 15:25:00,518.09,518.29,517.98,518.265,49837.0
2020-01-13 15:26:00,518.2488,518.47,518.0,518.36,39083.0
2020-01-13 15:27:00,518.25,518.7,518.02,518.1699,39527.0
2020-01-13 15:28:00,518.0851,518.89,518.085,518.7274,69821.0
2020-01-13 15:29:00,518.8268,519.4049,518.6842,518.6968,38697.0
2020-01-13 15:30:00,518.7733,519.34,518.7571,519.27,88623.0
2020-01-13 15:31:00,519.17,519.9,519.17,519.87,94989.0
2020-01-13 15:32:00,519.89,520.46,519.65,519.79,122234.0
2020-01-13 15:33:00,519.79,519.83,519.44,519.52,44112.0
2020-01-13 15:34:00,519.66,519.765,519.28,519.61,52277.0
2020-01-13 15:35:00,519.62,520.0,519.5,519.732,74221.0
2020-01-13 15:36:00,519.881,520.88,519.57,520.8,129990.0
2020-01-13 15:37:00,520.84,521.0,520.44,520.88,101440.0
2020-01-13 15:38:00,520.95,521.32,520.69,521.1967,59171.0
2020-01-13 15:39:00,521.2,522.6,521.2,522.6,116439.0
2020-01-13 15:40:00,522.5466,523.1927,521.7513,522.1944,134138.0
2020-01-13 15:41:00,522.1426,522.19,521.4,521.8101,72745.0
2020-01-13 15:42:00,521.8293,522.15,521.41,521.47,57306.0
2020-01-13 15:43:00,521.5109,522.3,521.5109,522.05,71021.0
2020-01-13 15:44:00,522.075,522.79,522.075,522.56,110299.0
2020-01-13 15:45:00,522.51,523.0,522.31,523.0,108614.0
2020-01-13 15:46:00,522.87,523.5,522.5501,523.2732,112895.0
2020-01-13 15:47:00,523.2366,524.2,523.1706,523.56,134160.0
2020-01-13 15:48:00,523.6646,524.44,523.5606,524.1118,120226.0
2020-01-13 15:49:00,524.19,524.75,523.8,524.64,119619.0
2020-01-13 15:50:00,524.69,525.21,524.54,524.62,83669.0
2020-01-13 15:51:00,524.79,525.0,524.4,524.51,162768.0
2020-01-13 15:52:00,524.44,524.57,523.28,523.37,130591.0
2020-01-13 15:53:00,523.33,524.14,522.86,524.064,129881.0
2020-01-13 15:54:00,524.1016,524.75,524.0737,524.6737,99419.0
2020-01-13 15:55:00,524.6286,525.4547,524.5238,524.7406,143037.0
2020-01-13 15:56:00,524.79,525.513,524.67,525.4509,170717.0
2020-01-13 15:57:00,525.4999,525.63,525.0,525.2468,134169.0
2020-01-13 15:58:00,525.3159,525.43,524.26,524.33,141190.0
2020-01-13 15:59:00,524.33,524.93,524.25,524.565,125658.0
2020-01-13 16:00:00,524.54,524.98,524.38,524.85,194065.0
2020-01-14 09:31:00,544.2753,547.9229,540.506,545.5303,2214197.0
2020-01-14 09:32:00,545.6346,546.6473,542.2132,544.2896,338718.0
2020-01-14 09:33:00,544.0035,545.0,542.47,542.47,207644.0
2020-01-14 09:34:00,542.2775,545.5303,541.5764,543.2475,222435.0
2020-01-14 09:35:00,539.8991,540.51,539.8991,540.51,306855.0
2020-01-14 09:36:00,542.4,542.4,540.3,540.3,206723.0
2020-01-14 09:37:00,540.3,540.3,536.72,536.72,323449.0
2020-01-14 09:38:00,536.41,536.41,533.5441,533.5441,286502.0
2020-01-14 09:39:00,534.34,537.9497,534.34,537.9497,199240.0
2020-01-14 09:40:00,537.985,537.985,537.35,537.35,175352.0
2020-01-14 09:41:00,537.41,537.41,535.081,535.081,172888.0
